Gen,GenAvg,BestFit
0,383,393
1,386.9,395
2,389.5,395
3,391.9,395
4,393.9,395
5,394.2,395
6,394,395
7,393.8,395
8,394.8,395
9,394.5,396
10,394.8,396
11,395.1,396
12,395.4,396
13,395.7,397
14,396,397
15,396.1,397
16,396.5,397
17,396.7,397
18,396.7,397
19,396.9,397
20,397,397
21,396.8,397
22,397,397
23,397,397
24,396.9,398
25,397.3,399
26,397.6,399
27,397.8,399
28,397.7,399
29,397.9,399
30,398.4,399
31,398.8,399
32,399,399
33,399.1,404
34,400.5,404
35,401.5,404
36,402.4,404
37,403.4,404
38,403.6,404
39,403.8,404
40,404,404
41,403.9,404
42,403.7,404
43,404,404
44,404,404
45,404,404
46,404,404
47,403.7,404
48,404,404
49,404,404
50,403.9,404
51,404.1,405
52,404,405
53,402.7,405
54,404.2,405
55,404.4,405
56,404.6,405
57,404.7,405
58,404.9,405
59,405,405
60,404.9,405
61,405,405
62,405,405
63,404.8,405
64,404.8,405
65,404.7,405
66,405,405
67,405,405
68,405,405
69,404.8,405
70,404.9,405
71,405,405
72,405,405
73,404.8,405
74,405,405
75,405,405
76,405,405
77,404.7,405
78,405,405
79,405,405
80,404.2,405
81,404.9,405
82,405,405
83,405,405
84,404.8,405
85,405,405
86,405,405
87,404.7,405
88,404.7,405
89,404,405
90,404.7,405
91,404.9,405
92,404.8,405
93,405,405
94,405,405
95,405,405
96,405,405
97,405,405
98,404.2,405
99,405,405
100,405,405
101,404.9,405
102,405,405
103,405,405
104,404.6,405
105,404.6,405
106,405,405
107,405,405
108,405.1,406
109,405.1,406
110,405.4,406
111,405.6,406
112,405.5,406
113,405.9,406
114,405.5,406
115,406,406
116,404.5,406
117,406,406
118,405.9,406
119,406,406
120,406,406
121,405.4,406
122,405.9,406
123,405.5,406
124,406,406
125,405.5,406
126,406,406
127,406,406
128,406,406
129,406,406
130,406,406
131,406,406
132,405.5,406
133,405.5,406
134,405.5,406
135,406,406
136,405.5,406
137,405.5,406
138,406,406
139,405.5,406
140,405.5,406
141,406,406
142,405.2,406
143,406,406
144,406,406
145,406,406
146,406,406
147,406,406
148,406,406
149,405.9,406
150,405,406
151,406,406
152,405.5,406
153,406,406
154,405.7,406
155,406,406
156,406,406
157,406,406
158,405.9,406
159,406,406
160,406,406
161,406,406
162,406,406
163,406,406
164,405.5,406
165,406,406
166,405.5,406
167,406,406
168,406,406
169,406,406
170,406,406
171,404.9,406
172,405.1,406
173,405.9,406
174,406,406
175,405.9,406
176,404.9,406
177,405.8,406
178,406,406
179,406,406
180,406,406
181,406,406
182,405.9,406
183,406,406
184,406,406
185,406,406
186,406,406
187,406.1,407
188,405.7,407
189,405.6,407
190,406.2,407
191,406.4,407
192,406.6,407
193,406.8,407
194,406.5,407
195,407,407
196,406.1,407
197,406.9,407
198,406.8,407
199,407,407
200,406.9,407
201,406.9,407
202,407,407
203,406.5,407
204,406.9,407
205,406.9,407
206,406.9,407
207,407.1,408
208,407.2,408
209,407.2,408
210,407.5,408
211,407.7,408
212,407.7,408
213,408,409
214,408.1,409
215,408.1,409
216,408.4,410
217,409,412
218,409.6,412
219,410.2,412
220,410.9,412
221,411.4,412
222,411.8,412
223,412,412
224,411.9,412
225,412,412
226,411.8,412
227,412,412
228,412.1,413
229,412.3,414
230,412.2,414
231,412.7,415
232,412.8,415
233,413.1,415
234,413.6,415
235,414.1,416
236,414.6,416
237,413.7,416
238,414.8,416
239,415.4,416
240,415.8,416
241,416,416
242,416,416
243,415.7,416
244,414.7,416
245,415.2,416
246,415.9,416
247,416,416
248,416,416
249,416,416
250,414.4,416
