Gen,GenAvg,BestFit
0,391.1,399
1,392.8,399
2,395.1,399
3,396.9,399
4,397.6,399
5,398.4,399
6,398.9,399
7,399,399
8,399,399
9,398.8,399
10,398.4,399
11,398.8,399
12,399.1,400
13,399.1,400
14,399.2,400
15,398.8,400
16,399.4,400
17,399.7,401
18,400,401
19,400.4,401
20,400.6,401
21,400.7,401
22,400.7,401
23,400.9,401
24,400.9,401
25,401,401
26,400.9,401
27,401,401
28,401,401
29,401,401
30,401,401
31,401,401
32,401,401
33,401,401
34,401,401
35,401,401
36,401,401
37,401,401
38,401,401
39,401,401
40,401.2,402
41,401.4,402
42,401.6,402
43,401.8,402
44,402,402
45,402,402
46,401.9,402
47,401.7,402
48,401.8,402
49,402,402
50,402,402
51,401.9,402
52,402,402
53,401.9,402
54,402,402
55,401.8,402
56,402,402
57,402,402
58,401.8,402
59,402,402
60,401.9,402
61,402,402
62,401.9,402
63,401.8,403
64,402.3,403
65,402.7,405
66,403.1,405
67,403.5,405
68,404,405
69,404.3,405
70,404.7,405
71,405.3,408
72,405.6,408
73,405.7,408
74,406,408
75,406.3,408
76,406.6,408
77,406.7,408
78,407,408
79,407.4,408
80,407.8,408
81,407.7,408
82,408,408
83,408,408
84,407.4,408
85,407.9,408
86,407.7,408
87,408,408
88,408,408
89,408,408
90,407.9,408
91,408,408
92,407.7,408
93,408.2,409
94,408.3,409
95,408.5,409
96,408.6,409
97,408.8,409
98,408.6,409
99,408.7,409
100,408.9,409
101,408.5,409
102,409.1,410
103,408.8,410
104,409.1,410
105,409.5,411
106,409.8,411
107,409.5,411
108,410.4,411
109,410.6,411
110,410.1,411
111,410.9,411
112,411,411
113,411,411
114,410.2,411
115,411.1,412
116,410,412
117,411.2,412
118,411.4,412
119,411.6,412
120,411.8,412
121,412,412
122,412,412
123,411.9,412
124,410.8,412
125,411.9,412
126,410.8,412
127,411.9,412
128,411.9,412
129,412.1,413
130,411.5,413
131,411.7,413
132,412.5,413
133,411.9,413
134,411,413
135,411,413
136,411.5,413
137,413,413
138,413,413
139,413,413
140,413,413
141,413,413
142,413,413
143,413,413
144,413,413
145,413,413
146,412.9,413
147,413,413
148,413,413
149,413,413
150,412.9,413
151,413,413
152,412.6,413
153,413,413
154,413,413
155,412.8,413
156,413,413
157,413,414
158,413.2,414
159,412.9,414
160,413.4,414
161,413.6,414
162,413.4,414
163,413.9,414
164,414,414
165,412.8,414
166,413.4,414
167,414,414
168,414,414
169,414.1,415
170,414.1,415
171,413.9,415
172,414,415
173,414.5,415
174,414.7,415
175,414.7,415
176,415,415
177,414.5,415
178,415,415
179,414.5,415
180,415,415
181,415,415
182,415,415
183,414.6,415
184,414.5,415
185,414.4,415
186,414.6,415
187,415,415
188,414.9,415
189,415,415
190,415.2,417
191,414.9,417
192,415.8,417
193,416.2,417
194,416.5,417
195,416.7,417
196,416.9,417
197,416.8,417
198,417,417
199,417,417
200,416.8,417
201,416.3,417
202,417,417
203,416.9,417
204,416.9,417
205,417,417
206,417,417
207,416.5,417
208,416.2,417
209,416.6,417
210,416.2,417
211,416.5,417
212,416.1,417
213,416.9,417
214,416.8,417
215,416.7,417
216,416.8,417
217,416.6,417
218,416.8,417
219,416.9,418
220,416.5,418
221,417.1,418
222,417.2,418
223,415.9,418
224,417.5,418
225,417,418
226,417.1,418
227,417.9,418
228,418,418
229,417.6,418
230,418,418
231,417.9,418
232,417.3,418
233,418,418
234,418.1,419
235,418.3,419
236,418.5,419
237,418.7,419
238,418.9,419
239,418.1,419
240,419,419
241,419,419
242,419,419
243,419,419
244,418.2,419
245,418.8,419
246,418.2,419
247,418.2,419
248,418.9,419
249,419,419
250,419,419
