Run Number 26
Generation,Generation Average,Best Fitness Found
0,392.4,402
1,396.8,402
2,399.2,403
3,400,403
4,399.8,403
5,401.3,403
6,400.6,403
7,401.3,403
8,401.3,406
9,402.4,407
10,403,407
11,403.8,407
12,404.4,407
13,405.2,407
14,405.9,407
15,406.5,407
16,407.1,409
17,406.5,409
18,407.4,409
19,407.7,409
20,407.7,409
21,408.2,409
22,407.8,409
23,407.6,409
24,408.7,409
25,408.7,409
26,408.7,409
27,408.8,409
28,409,409
29,408.2,409
30,409,409
31,408.8,409
32,409,409
33,409,409
34,409,409
35,408.8,409
36,409,409
37,409,409
38,408.9,409
39,408.9,409
40,408.3,410
41,409.1,410
42,409.4,410
43,409.6,410
44,409.9,411
45,410.1,411
46,410.2,411
47,410.4,411
48,410.6,411
49,410.4,411
50,410.5,411
51,411.1,412
52,411.2,412
53,411.5,413
54,411.8,413
55,412.2,413
56,412.6,413
57,412.7,413
58,412.9,413
59,410.7,413
60,410.7,413
61,413,413
62,411.6,413
63,412.3,413
64,412.9,413
65,412.8,413
66,413.1,414
67,413.1,414
68,413.2,415
69,413.4,415
70,413.9,415
71,414.3,415
72,414.7,415
73,414.9,415
74,415,415
75,414.6,415
76,414.2,415
77,414.8,415
78,414.6,415
79,414.9,415
80,414.9,415
81,414.6,415
82,415,415
83,415,415
84,414.8,415
85,415,415
86,414.4,415
87,414.8,415
88,415,415
89,414.8,415
90,414.6,415
91,413.3,415
92,414.7,415
93,415,415
94,414.9,415
95,415,415
96,413.7,415
97,414.9,415
98,414.2,415
99,414.6,415
100,415,415
101,414.3,415
102,414,415
103,414.9,415
104,412.9,415
105,413.4,416
106,414.6,416
107,415.4,416
108,415.1,416
109,415.3,416
110,415.8,417
111,415.8,417
112,416.4,417
113,416.5,417
114,416.7,417
115,416,417
116,416.9,417
117,416.9,417
118,417,417
119,417,417
120,415.5,417
121,416.2,417
122,417,417
123,416.8,417
124,417,417
125,416.2,417
126,417,417
127,417.1,418
128,416.5,418
129,417.2,418
130,416.4,419
131,417.6,419
132,417.6,419
133,418.1,419
134,417.5,419
135,418.7,419
136,418.8,419
137,418.6,419
138,419,419
139,419,419
140,419,419
141,417.2,419
142,419,419
143,418.3,419
144,419,419
145,419,419
146,418,419
147,419,419
148,418.8,419
149,418,419
150,419,419
151,419,419
152,418,419
153,417,419
154,418,419
155,419,419
156,419,419
157,418.9,419
158,417.8,419
159,418.9,419
160,418.3,419
161,418.9,419
162,418.5,419
163,418.1,419
164,418.9,419
165,419,419
166,418,419
167,419,419
168,417.6,419
169,417.6,419
170,418.6,419
171,419,419
172,418.8,422
173,418.6,422
174,418.9,422
175,418.7,422
176,419.3,422
177,419,422
178,420.2,422
179,419.9,422
180,420.5,422
181,421.3,422
182,421.9,422
183,422,422
184,421.8,422
185,421.4,422
186,421,422
187,421.4,422
188,420.9,422
189,422,422
190,421.2,422
191,421.4,422
192,421.9,422
193,420.2,422
194,422,422
195,422,422
196,421.4,422
197,422,422
198,422,422
199,421.1,422
200,421.1,422
201,420.9,422
202,421.7,422
203,421.4,422
204,421.1,422
205,419.9,422
206,420.9,422
207,420.6,422
208,421,422
209,421.6,422
210,422,422
211,421.4,422
212,421.9,422
213,421.7,422
214,421.9,422
215,421.5,422
216,421.4,422
217,421.2,422
218,420.2,422
219,419.5,422
220,418.2,422
221,421.2,422
222,422,422
223,422,422
224,421.1,422
225,419.8,422
226,422,422
227,419.1,422
228,421.2,422
229,420.9,422
230,420.9,422
231,421.9,422
232,421,422
233,421.9,422
234,421.6,422
235,421,422
236,421.3,422
237,421.9,422
238,419.6,422
239,421.1,422
240,421.6,422
241,420.5,422
242,421.8,422
243,421.1,422
244,420.2,422
245,421.9,422
246,421.8,422
247,421.4,422
248,421.8,422
249,422,422
250,419.6,422
