Run Number 7
Generation,Generation Average,Best Fitness Found
0,387.9,408
1,390.1,408
2,395.7,408
3,400.4,408
4,402.2,409
5,404.7,409
6,407.1,409
7,407.6,409
8,408,411
9,409,411
10,409.6,411
11,410.3,412
12,410.8,412
13,411.3,412
14,411.4,412
15,411.3,412
16,411.7,412
17,411.9,412
18,411.9,412
19,411.9,412
20,412.1,413
21,412.1,413
22,412.3,413
23,412.3,413
24,412.3,413
25,412.7,413
26,412.6,413
27,412.5,413
28,412.8,413
29,413,413
30,412.9,413
31,412.6,413
32,412.7,413
33,412.7,413
34,412.9,413
35,413,413
36,412.8,413
37,411.7,413
38,412,413
39,413,413
40,412.9,415
41,413.4,415
42,413.8,415
43,413.7,415
44,413.2,415
45,414.1,415
46,414.3,415
47,414.8,415
48,414.7,415
49,415,415
50,414.7,415
51,413.8,415
52,415,415
53,414.8,415
54,415,415
55,414.8,415
56,414.6,415
57,414.6,415
58,414.6,415
59,414.7,415
60,414.9,415
61,415,415
62,414.9,415
63,414.8,416
64,415.1,416
65,414.9,416
66,415.3,416
67,414.9,416
68,414.4,416
69,415.1,416
70,415.3,416
71,415.6,416
72,415.8,416
73,416,416
74,416,416
75,415.8,416
76,415.9,416
77,416,416
78,415.6,416
79,416,416
80,415.6,416
81,416,416
82,416,416
83,415.9,416
84,415.9,416
85,415.6,416
86,414.8,416
87,415.2,416
88,415.5,416
89,415.6,416
90,415.9,416
91,415.6,416
92,416,416
93,414.8,416
94,415.6,416
95,415.4,416
96,415.9,416
97,415.3,416
98,416,416
99,415.8,417
100,416.1,417
101,415.9,417
102,416.2,417
103,416.4,417
104,416.3,417
105,416.7,417
106,416.9,417
107,415.9,417
108,416.9,417
109,417,417
110,416.9,417
111,417.1,418
112,415.2,418
113,417.2,418
114,417.4,418
115,417.1,418
116,417.7,418
117,416.3,418
118,417,418
119,418,418
120,418,418
121,418,418
122,417.3,418
123,417.1,418
124,418,418
125,418,418
126,418,418
127,418,418
128,417.6,418
129,416.5,418
130,417.5,418
131,418,418
132,417.4,418
133,417.9,418
134,417.6,418
135,418,418
136,417.5,418
137,416.8,418
138,417,418
139,417.3,418
140,417.1,418
141,417.5,418
142,417.7,418
143,417.4,418
144,417.7,418
145,417.8,418
146,417.4,418
147,417.7,418
148,417.4,418
149,417.6,418
150,417.3,418
151,417.5,418
152,417.9,418
153,417.8,418
154,417.9,418
155,417.5,418
156,417.4,418
157,418,418
158,417.6,418
159,418,418
160,417.4,418
161,418,418
162,417.4,418
163,417.9,418
164,418,418
165,416.6,418
166,417.4,418
167,418,418
168,414.9,418
169,414.7,418
170,417,418
171,417.9,418
172,417.1,418
173,417.5,418
174,418,418
175,417.3,418
176,418,418
177,417.5,418
178,417.9,418
179,418,418
180,418,418
181,418,418
182,417.8,418
183,415.4,418
184,418,418
185,417.2,418
186,417.9,418
187,418,418
188,417.9,418
189,418,418
190,417.6,418
191,418,418
192,418,418
193,417.6,418
194,418,418
195,417.8,419
196,418.2,419
197,418.2,419
198,418.1,419
199,418.5,419
200,418.5,419
201,418.4,419
202,418.6,419
203,418.8,419
204,418.7,419
205,418.6,419
206,418.8,419
207,419,419
208,418.5,419
209,418.5,419
210,418.6,419
211,419,419
212,418.1,419
213,417.9,419
214,418.7,419
215,418.6,419
216,419,419
217,418.5,419
218,418.9,419
219,419,419
220,418.3,419
221,419,419
222,419,419
223,419,419
224,418.5,419
225,418.7,419
226,419,419
227,418.5,419
228,419,419
229,418.9,419
230,418.5,419
231,418.4,419
232,418.6,419
233,418.2,419
234,418.7,419
235,418.4,419
236,418.9,419
237,418.6,419
238,418.8,419
239,418.2,419
240,418.9,419
241,418.7,419
242,418.8,419
243,418.6,419
244,418.9,419
245,419,419
246,418.5,419
247,418.3,419
248,418.9,419
249,418.9,419
250,418.4,419
