Gen,GenAvg,BestFit
0,389.2,404
1,391.4,404
2,395.7,405
3,399.8,407
4,402.7,408
5,404.3,408
6,405.7,409
7,406.5,409
8,406.7,410
9,408.1,410
10,408.6,411
11,409.3,411
12,409.6,411
13,410,411
14,410.5,411
15,410.9,412
16,411.1,412
17,411,412
18,411.1,412
19,411.4,412
20,411.7,413
21,411.9,413
22,412.2,413
23,412.4,413
24,412.6,413
25,412.8,413
26,413,413
27,413,413
28,413,413
29,413,413
30,413,413
31,413,413
32,411.9,413
33,412.6,413
34,412.7,413
35,412.7,413
36,413,413
37,411.8,413
38,412.9,413
39,411.5,413
40,412.1,413
41,412.8,413
42,413,413
43,412.2,413
44,412.9,413
45,412.3,413
46,412.8,413
47,413,413
48,412.7,413
49,413,413
50,413,413
51,412.3,414
52,412.1,414
53,412.2,414
54,413.1,414
55,412.3,414
56,410.9,414
57,413.1,414
58,413.2,414
59,413.5,414
60,413.7,414
61,413,414
62,413.3,414
63,413.3,414
64,414,414
65,413,414
66,413.9,414
67,413.5,414
68,413.9,414
69,413.9,414
70,414,414
71,413.3,414
72,414,414
73,414,414
74,413.8,414
75,414,414
76,414,414
77,413.8,414
78,413.3,414
79,412.3,414
80,414,414
81,414,414
82,412.6,414
83,413.3,414
84,412.5,414
85,413.3,414
86,414,414
87,414,414
88,413.3,414
89,413.5,414
90,414,414
91,414,414
92,413.9,414
93,413.7,414
94,413.5,414
95,413.9,414
96,413.8,414
97,412.9,415
98,414,415
99,412.9,415
100,414,415
101,414.3,415
102,414.5,415
103,414.5,415
104,413.9,415
105,414.7,415
106,414.9,415
107,415.1,416
108,415.2,416
109,414.3,416
110,415.5,419
111,415.9,419
112,416.2,419
113,416.9,419
114,417.1,419
115,417.2,419
116,416.5,419
117,417.3,419
118,417.8,419
119,418,419
120,418.5,419
121,417.3,419
122,418.6,419
123,418.7,419
124,418.3,419
125,418.8,419
126,419,419
127,419,419
128,417.5,419
129,418.5,419
130,418.5,419
131,418.3,419
132,418.2,419
133,418.7,419
134,419,419
135,419.1,420
136,419.1,420
137,417.4,420
138,418.6,420
139,419.5,420
140,419.4,420
141,419,420
142,419.2,420
143,418.5,420
144,419.6,420
145,419.8,420
146,419.8,420
147,419.8,420
148,420,420
149,420,420
150,419.7,420
151,419.9,420
152,419.6,420
153,419.6,420
154,419.9,420
155,419.3,420
156,418.2,420
157,419.3,420
158,419.7,420
159,419.5,420
160,419.6,420
161,419.9,420
162,419.4,420
163,419.8,420
164,420,420
165,419.9,420
166,420,420
167,420,420
168,418,420
169,417.4,420
170,419.2,420
171,419.4,420
172,420,420
173,419.7,420
174,419.3,420
175,419.5,420
176,419.6,420
177,419.2,420
178,419.8,420
179,420,420
180,419.2,420
181,420,420
182,419.6,420
183,419.7,420
184,419.2,420
185,419.7,420
186,419.8,420
187,418.4,420
188,418.6,420
189,418.3,420
190,419.4,420
191,419.4,420
192,418.9,420
193,419.3,420
194,420,420
195,419.7,420
196,419.4,420
197,420,420
198,419.2,420
199,419.4,420
200,419.9,420
201,419.4,420
202,419.4,420
203,420,420
204,418.5,420
205,418.9,420
206,419.7,420
207,419.7,420
208,419.7,420
209,419.7,420
210,419.4,420
211,420,420
212,420,420
213,418.5,420
214,419.7,420
215,419.7,420
216,419.8,420
217,419.7,420
218,419.7,420
219,420,420
220,419.7,420
221,418.7,420
222,419.8,420
223,419.2,420
224,419.9,420
225,419.9,420
226,419,420
227,418.1,420
228,418.3,420
229,419.5,420
230,419.5,420
231,419.7,420
232,419.9,420
233,419.5,420
234,420,420
235,420,420
236,420,420
237,420,420
238,419.9,420
239,420,420
240,420,420
241,419,420
242,419.7,421
243,418.6,421
244,419.9,421
245,418.3,421
246,419.2,421
247,419.7,421
248,420,421
249,419.9,421
250,418.2,421
