Run Number 16
Generation,Generation Average,Best Fitness Found
0,386.6,395
1,391.4,403
2,395,403
3,398,403
4,400,403
5,401.7,403
6,402.6,403
7,402.9,404
8,403.2,404
9,403.4,404
10,403.5,404
11,403.6,404
12,403.8,404
13,404,404
14,402.9,404
15,403.9,404
16,404,404
17,403.9,404
18,403.7,404
19,403.9,404
20,404,404
21,404,404
22,403.9,404
23,404,404
24,404,404
25,403.8,404
26,403.7,404
27,404,404
28,404,404
29,403.9,404
30,404,404
31,403.8,404
32,404,404
33,403.9,404
34,403.6,404
35,403.8,404
36,403.9,404
37,404,404
38,403.9,404
39,404,404
40,404,404
41,404,404
42,403.8,404
43,404,404
44,404,404
45,403.7,404
46,404,404
47,404,404
48,404,405
49,404.1,405
50,404.1,405
51,404.3,405
52,404.5,405
53,404.5,405
54,404.8,405
55,404.8,405
56,404.6,405
57,404.9,405
58,404.7,405
59,404.7,405
60,404.7,405
61,404.9,405
62,404.7,405
63,404.8,405
64,404.7,405
65,405,405
66,404.8,405
67,404.9,405
68,405,405
69,405,405
70,404.8,405
71,405,405
72,404.3,405
73,404.8,405
74,404.9,405
75,405,405
76,405,405
77,405.3,410
78,406.4,410
79,407.4,410
80,408.4,410
81,408.7,410
82,409.6,410
83,409.4,410
84,409.9,411
85,409.7,411
86,410.2,411
87,410.2,411
88,409.3,411
89,409.9,411
90,410.5,411
91,410.3,411
92,410.2,411
93,410.7,411
94,410.5,411
95,410.5,411
96,410.8,411
97,411,411
98,410.5,411
99,411,411
100,410.7,411
101,411,411
102,411,411
103,411,411
104,410.8,411
105,411,411
106,411.2,412
107,411.5,413
108,411.8,413
109,412.2,413
110,412.5,413
111,412.7,413
112,412.8,413
113,412.8,413
114,413,413
115,413,413
116,413,413
117,412.9,413
118,412,413
119,413,413
120,412.9,413
121,412.9,413
122,413,413
123,412.9,413
124,413,413
125,413,413
126,413,413
127,413,413
128,411.6,413
129,413,413
130,412.9,413
131,412.3,413
132,412.9,413
133,413,413
134,411,413
135,413,413
136,411.3,413
137,413,413
138,413,413
139,412.7,413
140,413,413
141,413,413
142,412.4,413
143,413,413
144,412.9,413
145,413,413
146,413,413
147,413,413
148,413,413
149,411.3,413
150,412.3,413
151,413,413
152,413,413
153,412.3,413
154,413,413
155,410.3,413
156,411,413
157,412.5,413
158,412.8,413
159,413,413
160,413,413
161,411.6,413
162,413,413
163,412.9,413
164,413,413
165,413,413
166,413.1,414
167,412.4,414
168,411.6,414
169,413.3,415
170,413.3,415
171,413.6,415
172,413.9,415
173,414,415
174,413.7,415
175,414.7,415
176,414.8,415
177,414.8,415
178,414.9,415
179,415.1,416
180,415,416
181,415.2,416
182,415.2,416
183,415.3,416
184,415.5,416
185,415.5,416
186,415.8,416
187,415.9,417
188,416.2,417
189,416.3,417
190,416.5,417
191,416.3,417
192,416.7,417
193,416.9,417
194,417,417
195,417,417
196,417,417
197,416.4,417
198,417.1,418
199,416.7,418
200,417.2,418
201,417.4,418
202,416.9,418
203,417.5,418
204,416.8,418
205,417.4,418
206,417.7,418
207,417.9,418
208,417.9,418
209,417.9,418
210,417.9,418
211,417.9,418
212,418,418
213,418,418
214,418,418
215,417.8,418
216,417.8,418
217,418,418
218,417.7,418
219,418.1,419
220,417.2,419
221,418.3,419
222,418.5,419
223,418.3,419
224,418.5,419
225,418.2,419
226,418.5,419
227,418.9,419
228,418.6,419
229,418.8,419
230,418.9,419
231,418.9,419
232,418.5,419
233,418.8,419
234,418.4,419
235,418,419
236,419,419
237,418.9,419
238,418.3,419
239,418.4,419
240,418.8,419
241,418.9,419
242,419,419
243,418.9,420
244,418.8,420
245,419.1,420
246,419.2,420
247,419.4,420
248,419.6,420
249,419.8,420
250,419.9,420
