Run Number 5
Generation,Generation Average,Best Fitness Found
0,391.45,405
1,394.1,405
2,395.9,405
3,397.45,405
4,398.5,405
5,399.8,405
6,400.3,405
7,401.1,405
8,401.45,405
9,401.5,405
10,401.55,405
11,401.8,405
12,402.3,405
13,402.1,405
14,402.25,405
15,402.1,405
16,402.25,405
17,403,406
18,403.1,406
19,403.25,406
20,403.3,406
21,403.6,406
22,403.85,406
23,403.85,406
24,404,406
25,403.45,406
26,403.45,406
27,403.15,406
28,402.9,406
29,403.05,406
30,403.35,406
31,404,406
32,403.95,406
33,404.15,406
34,404,406
35,404,406
36,403.9,406
37,403.85,406
38,404.3,406
39,404.1,406
40,404.35,406
41,404.65,406
42,405.05,406
43,405.1,406
44,405.35,408
45,405.55,408
46,405.55,408
47,405.7,408
48,405.8,410
49,406.05,410
50,406.65,410
51,406.95,410
52,407.3,410
53,407.45,410
54,407.65,410
55,408.1,411
56,408.35,411
57,408.75,412
58,408.95,413
59,408.85,413
60,409.35,413
61,409.7,413
62,409.9,413
63,410.15,413
64,410.7,414
65,411.25,414
66,411.65,414
67,411.75,414
68,411.8,414
69,412.2,414
70,412.35,414
71,412.4,414
72,412.85,414
73,412.45,414
74,412.65,414
75,412.8,414
76,412.25,414
77,412.3,414
78,413.1,414
79,413.4,414
80,413.55,414
81,412.8,414
82,413.15,414
83,413.55,414
84,413.35,414
85,413.05,414
86,413.25,414
87,413.25,415
88,413.15,415
89,412.35,415
90,413.8,415
91,414.05,415
92,413.95,415
93,413.65,415
94,414.15,415
95,414.3,416
96,414.45,416
97,414.25,416
98,414.6,416
99,413.7,416
100,414.25,416
