Run Number 18
Generation,Generation Average,Best Fitness Found
0,390.55,405
1,392.25,405
2,393.5,405
3,394.7,405
4,396.1,408
5,397.65,408
6,399.15,408
7,400.55,408
8,401.8,408
9,402.95,408
10,404.05,408
11,405.25,408
12,406,408
13,406.45,408
14,407.2,408
15,407.25,409
16,406.85,409
17,407.55,409
18,407.95,409
19,408.15,409
20,408.3,409
21,408.45,409
22,407.8,409
23,408.35,409
24,408.55,409
25,408.75,412
26,408.3,412
27,408.9,412
28,409,412
29,409.1,412
30,409.45,412
31,409.9,412
32,410.15,413
33,409.85,413
34,410.1,413
35,410.35,413
36,410.55,413
37,410.65,413
38,410.8,413
39,411.15,413
40,410.75,413
41,411.45,413
42,411.1,413
43,410.95,413
44,411.4,413
45,411.5,413
46,411.7,413
47,411.55,413
48,411.2,413
49,411.1,413
50,411.5,413
51,411.65,413
52,411.85,413
53,411.9,413
54,411.8,413
55,411.85,413
56,410.95,413
57,412.05,413
58,412,413
59,412,413
60,412.15,413
61,411.4,413
62,412.25,413
63,412.15,413
64,412.3,413
65,412.05,413
66,412.1,413
67,412.05,413
68,412.15,413
69,412.35,413
70,412.4,413
71,412,413
72,412,413
73,412.35,413
74,412.2,413
75,411.85,413
76,411.7,413
77,412.2,413
78,412.3,413
79,412.45,413
80,412.5,413
81,412.7,413
82,412.6,413
83,412.6,413
84,412.6,413
85,412.75,413
86,412.5,413
87,412,413
88,412.4,413
89,412.35,413
90,412.75,413
91,412.95,417
92,413.3,417
93,413.45,418
94,413.9,418
95,413.9,418
96,414.6,418
97,414.8,418
98,414.9,418
99,415.15,418
100,415.35,418
