Run Number 8
Generation,Generation Average,Best Fitness Found
0,395.7,407
1,398.45,407
2,399.65,407
3,400.3,407
4,400.65,407
5,401.75,407
6,402.8,407
7,403.55,408
8,404.1,408
9,404.5,408
10,405.1,408
11,405.75,408
12,406.25,408
13,406.65,408
14,407.15,410
15,407.2,410
16,407.2,410
17,407.5,411
18,407.7,411
19,407.75,411
20,408.15,411
21,408.55,411
22,408.5,411
23,408.85,411
24,409.3,412
25,409.4,412
26,409.5,412
27,409.75,412
28,410,412
29,410.05,412
30,410.5,412
31,410.45,412
32,410.6,412
33,410.55,412
34,411,412
35,411.25,413
36,410.8,413
37,411.3,413
38,411.2,413
39,411.15,413
40,411.45,413
41,411.5,413
42,411.65,413
43,411.9,414
44,411.9,414
45,412,414
46,411.8,414
47,412.25,414
48,412.55,414
49,412.55,414
50,412.85,414
51,412.65,414
52,412.7,414
53,412.95,414
54,412.75,414
55,413,414
56,413.2,414
57,413.4,414
58,413.2,414
59,413.6,414
60,413.85,415
61,414,415
62,413.95,415
63,413.75,415
64,413.15,415
65,414.35,417
66,414.3,417
67,414.15,417
68,414.4,417
69,414.6,417
70,414.85,417
71,414.75,417
72,415,417
73,415.25,417
74,415.55,417
75,415.7,417
76,415.75,417
77,415.85,417
78,415.95,417
79,416.15,417
80,416.3,417
81,416.45,417
82,416.65,417
83,416.8,417
84,416.75,417
85,416.6,417
86,416.9,417
87,416.65,417
88,416.75,417
89,416.6,417
90,416.2,417
91,416.7,417
92,416.75,417
93,416.8,417
94,416.85,417
95,416.35,417
96,417,417
97,416.85,417
98,416.45,417
99,416.7,417
100,416.65,417
