Gen,GenAvg,BestFit
0,393.95,412
1,395.5,412
2,396.05,412
3,397.6,412
4,398.15,412
5,399.25,412
6,401.2,412
7,402.25,412
8,403.75,414
9,404.75,414
10,406.35,414
11,407.65,414
12,408.9,414
13,410,414
14,411.15,415
15,411.85,415
16,412.15,415
17,412.4,415
18,413,416
19,413.35,416
20,413.6,416
21,413.75,416
22,414.1,416
23,414.4,416
24,414.7,416
25,413.4,416
26,415,416
27,415.1,416
28,415.1,416
29,415.35,416
30,415.55,416
31,414.65,416
32,415.45,416
33,415.45,416
34,414.8,416
35,414.75,416
36,415.55,416
37,415.55,416
38,415.75,416
39,415.85,416
40,415.9,416
41,415.8,416
42,415.8,416
43,415.8,416
44,415.7,416
45,414.2,416
46,414.8,416
47,415.45,416
48,414.9,416
49,415.1,416
50,415.4,416
51,414.7,416
52,415.95,417
53,416,417
54,415.75,417
55,415.65,417
56,415.7,417
57,416.1,417
58,416.2,417
59,416.15,417
60,416.3,417
61,416.3,417
62,416.25,417
63,416.4,417
64,416.25,417
65,416.15,417
66,416.5,417
67,416.55,417
68,416.1,417
69,415.7,417
70,416.25,417
71,416.6,417
72,416.75,417
73,416.35,417
74,416.15,417
75,416.85,417
76,416.95,417
77,417,417
78,416.3,417
79,416.7,417
80,416.95,417
81,416.95,417
82,416.8,417
83,416.85,417
84,417,417
85,416.4,417
86,416.65,417
87,416.85,417
88,416.7,417
89,416.5,417
90,417,417
91,416.75,417
92,416.95,417
93,417,417
94,417,417
95,416.4,417
96,416.4,418
97,416.4,418
98,416.9,418
99,416.15,418
100,417.2,418
