Run Number 4
Generation,Generation Average,Best Fitness Found
0,390.1,399
1,391.85,399
2,393.3,399
3,394.65,400
4,396.15,402
5,397.3,402
6,397.85,402
7,398.4,402
8,399,403
9,399.6,403
10,400.15,403
11,400.3,403
12,400.95,403
13,401.25,403
14,401.4,403
15,401.5,403
16,401.85,403
17,401.55,403
18,401.95,403
19,402.15,403
20,402.35,403
21,402.6,404
22,402.85,404
23,403.05,404
24,402.85,404
25,403.45,406
26,403.65,406
27,403.45,406
28,404.1,406
29,404.4,406
30,404.65,406
31,404.9,406
32,405.25,407
33,405.4,407
34,405.7,407
35,405.9,407
36,406.2,407
37,406.3,407
38,406.35,407
39,406.3,407
40,406.55,408
41,406.4,408
42,406.25,408
43,406.7,408
44,406.85,408
45,407.05,408
46,407.25,408
47,407.45,409
48,407.5,409
49,407.6,409
50,407.3,409
51,407.7,409
52,407.8,409
53,407.9,409
54,407.8,409
55,408.15,409
56,408.05,409
57,408.3,409
58,408.4,409
59,408.45,409
60,408.15,409
61,408.6,409
62,408.65,409
63,408.35,409
64,408.75,409
65,408.25,409
66,408.85,409
67,408.9,409
68,408.6,409
69,409,409
70,408.75,409
71,408.85,410
72,408.75,410
73,409.1,410
74,408.85,410
75,409.2,410
76,409.25,410
77,409.2,410
78,408.95,410
79,408.8,410
80,409.25,410
81,409.45,410
82,409.15,410
83,409.15,410
84,408.8,410
85,409,410
86,409.4,411
87,408.7,411
88,409.15,411
89,409.45,411
90,409.3,411
91,409.9,411
92,410.15,411
93,410,411
94,410.1,411
95,410,411
96,410.4,411
97,409.55,411
98,409.7,411
99,410.1,411
100,409.75,411
