Gen,GenAvg,BestFit
0,396.85,413
1,398.35,413
2,400.4,413
3,402.5,413
4,403.4,413
5,405.4,414
6,407.35,415
7,408.95,415
8,409.85,415
9,410.9,415
10,411.25,415
11,412.2,415
12,412.3,415
13,413.2,415
14,413.75,415
15,414,415
16,414.05,415
17,414.05,415
18,414.15,415
19,414.45,415
20,414.5,415
21,413.9,415
22,414.65,415
23,414,415
24,414.15,415
25,414.35,416
26,414.5,416
27,414.85,416
28,414.95,416
29,415,416
30,415.1,416
31,415.15,416
32,415.25,416
33,415.4,416
34,415.15,416
35,415.4,416
36,415.15,416
37,415.5,416
38,415.55,416
39,414.8,416
40,415.5,416
41,415.5,416
42,415.05,416
43,415.5,416
44,415.55,416
45,415.8,416
46,415.85,416
47,415.75,416
48,415.7,416
49,415.35,416
50,415.7,416
51,415.4,416
52,415.9,416
53,415.95,416
54,415.95,416
55,415.85,416
56,415.9,416
57,416,416
58,416.05,417
59,415.9,417
60,416.05,417
61,415.8,418
62,415.4,418
63,416.3,418
64,416.05,418
65,415.8,418
66,415.95,418
67,415.6,418
68,416.5,418
69,416.5,418
70,416.45,418
71,416.35,418
72,416.5,418
73,417,418
74,417.15,418
75,416.9,418
76,416.7,418
77,417.2,418
78,416.9,418
79,417.45,418
80,416.95,418
81,417.6,418
82,417.15,418
83,417.5,418
84,416.95,418
85,417.5,418
86,417.7,418
87,417.65,418
88,417.25,418
89,417.85,418
90,417.55,418
91,417.4,418
92,417.85,418
93,417.8,418
94,417.75,418
95,417.75,418
96,417.65,418
97,417.6,418
98,417.5,418
99,417.7,418
100,417.75,418
