Run Number 17
Generation,Generation Average,Best Fitness Found
0,389.4,404
1,392.5,404
2,395.15,404
3,396.6,404
4,397.4,404
5,398.05,404
6,399.3,405
7,399.25,405
8,399.55,405
9,400.1,405
10,400.65,405
11,400.75,405
12,400.25,405
13,400.1,405
14,400.8,405
15,399.6,405
16,400.35,405
17,400.3,405
18,400.35,405
19,400.7,405
20,400.75,405
21,401.35,409
22,400.8,409
23,401.15,409
24,400.85,409
25,401.2,409
26,400.8,409
27,400.75,409
28,401.35,409
29,401.25,409
30,401.7,409
31,402.05,409
32,402.4,409
33,402.8,409
34,403.45,409
35,403.85,409
36,404.65,409
37,404.3,409
38,405.75,410
39,405.9,410
40,405.6,410
41,406.5,411
42,407.1,411
43,407.6,411
44,408.25,411
45,408.25,411
46,409.1,412
47,409.15,412
48,409.25,412
49,409.5,412
50,410,412
51,410.45,412
52,410.45,412
53,410.6,412
54,410.8,412
55,409.9,412
56,410.8,412
57,411.15,412
58,411.4,412
59,411.6,412
60,411.55,412
61,411.4,412
62,411.4,412
63,411.7,412
64,411.55,412
65,411.8,412
66,411.4,412
67,411.8,412
68,411.75,412
69,411.7,412
70,411.7,413
71,411.95,413
72,412,413
73,411.85,413
74,411.85,413
75,412.05,413
76,412.05,413
77,412.1,413
78,411.25,413
79,411.95,413
80,411.65,413
81,411.85,413
82,412.2,413
83,411.6,413
84,412.05,413
85,411.7,413
86,411.5,413
87,411.75,413
88,412.05,413
89,412.35,413
90,411.85,413
91,412.35,413
92,412.1,413
93,412.45,413
94,412.05,413
95,412.25,413
96,412.4,413
97,412.5,413
98,412.2,413
99,412.65,413
100,412.45,413
