Gen,GenAvg,BestFit
0,392.4,407
1,393.45,407
2,395.25,407
3,397.15,409
4,399,409
5,400.6,409
6,402.15,409
7,403.5,409
8,404.9,409
9,406.5,413
10,407.6,413
11,408.55,413
12,409.3,413
13,409.6,414
14,410.25,414
15,410.85,414
16,411.1,414
17,411.65,415
18,411.85,415
19,412.4,416
20,412.9,416
21,413.45,416
22,413.85,416
23,413.7,416
24,414.3,416
25,414.5,416
26,414.4,416
27,414.95,416
28,415.15,416
29,415.35,417
30,415.3,418
31,415.15,418
32,415.8,418
33,416.3,418
34,416.6,418
35,416.8,418
36,416.8,418
37,417.05,418
38,416.65,418
39,417.3,418
40,417.2,418
41,417.6,419
42,417.85,419
43,417.25,419
44,417.7,419
45,417.65,419
46,418.05,419
47,418.15,419
48,418.25,419
49,418.05,419
50,418.3,419
51,418.4,419
52,418.5,419
53,418.2,419
54,418.45,419
55,418.65,419
56,418.6,419
57,418.65,419
58,416.85,419
59,418.6,419
60,418.9,419
61,418.75,419
62,418.9,419
63,418.95,419
64,418.8,419
65,418.4,419
66,418.65,419
67,418.8,419
68,418.55,419
69,418.9,419
70,419,419
71,419,419
72,418.65,419
73,418.85,419
74,418.45,419
75,419.05,420
76,417.15,420
77,418.45,420
78,418.7,420
79,418.8,420
80,418.8,420
81,418.75,420
82,418.1,420
83,418.95,420
84,418.9,420
85,418.55,420
86,419.15,420
87,418.65,420
88,419.45,421
89,419.55,421
90,419.45,421
91,419.75,421
92,419.2,421
93,419.15,421
94,419.7,421
95,419.85,421
96,419.95,421
97,420.1,421
98,420,421
99,420.4,421
100,420.6,421
