Gen,GenAvg,BestFit
0,391.1,402
1,393.7,402
2,395.5,402
3,398,402
4,398.3,402
5,399.9,402
6,401.1,402
7,401.1,402
8,402,406
9,403.2,408
10,404.3,408
11,405.4,408
12,406.6,408
13,406.9,408
14,407.6,408
15,407.5,408
16,407.4,408
17,407.5,408
18,407.8,408
19,407.9,408
20,407.9,408
21,407.8,408
22,407.8,408
23,407.3,408
24,408,408
25,407.2,408
26,408,410
27,406.4,410
28,406.5,410
29,408.4,410
30,408.3,410
31,408.4,410
32,408.3,410
33,407.7,410
34,408.6,410
35,409,411
36,409.2,411
37,409.4,411
38,409.7,411
39,410.3,412
40,410.6,412
41,409.9,412
42,410.8,412
43,410.1,412
44,410.5,413
45,411.5,413
46,411.6,413
47,411.4,413
48,411.7,413
49,411,413
50,412.2,414
