Gen,GenAvg,BestFit
0,393.1,403
1,395.9,403
2,396.9,404
3,398.7,404
4,398.9,406
5,400.9,406
6,403.1,407
7,405,407
8,406,407
9,406.6,407
10,406.8,407
11,407,407
12,406.6,407
13,407,407
14,406.7,407
15,406.9,407
16,407,407
17,407,407
18,407,407
19,406.6,407
20,406.9,407
21,407,407
22,406,407
23,406.9,407
24,407,407
25,405.8,407
26,407.2,409
27,407.4,409
28,408.1,412
29,408.3,412
30,408.9,412
31,409.7,412
32,410.3,412
33,409.3,412
34,409.8,412
35,410,412
36,410.5,412
37,410.8,412
38,410.8,412
39,410.9,412
40,411.1,412
41,411.3,412
42,411.3,412
43,410.9,412
44,411.2,412
45,410.9,412
46,411,412
47,411.2,412
48,411.3,412
49,411.8,414
50,411.9,414
