Gen,GenAvg,BestFit
0,391,401
1,394.4,401
2,397.9,405
3,400.5,407
4,402.1,407
5,403.5,407
6,403.9,408
7,405.3,409
8,406.5,409
9,407.2,409
10,406.6,409
11,408,409
12,408.1,409
13,408.8,411
14,408.8,411
15,409.2,411
16,409.8,411
17,409.3,411
18,410.3,411
19,410.3,411
20,410.9,411
21,411,411
22,409.8,411
23,409.7,411
24,410.9,411
25,410.9,411
26,410.4,411
27,411,411
28,410.6,411
29,411,411
30,409.6,411
31,410.2,412
32,411.1,413
33,411.5,413
34,411.9,413
35,412.3,413
36,412.5,413
37,410.3,413
38,411.1,413
39,412.8,414
40,412.9,414
41,413.3,415
42,412.9,415
43,413.6,415
44,414.3,417
45,414.9,417
46,413.7,417
47,413.9,417
48,414.4,417
49,415.2,417
50,414.7,417
