Run Number 7
Generation,Generation Average,Best Fitness Found
0,391.6,398
1,393.4,398
2,394.8,398
3,396.5,398
4,396.5,399
5,397,399
6,397.6,399
7,398.2,399
8,398.5,399
9,398.4,399
10,398.9,400
11,398.9,400
12,399.2,400
13,399.3,400
14,399.5,400
15,399.2,400
16,399.2,400
17,399.7,400
18,399.6,400
19,399.7,400
20,399.9,400
21,399.7,400
22,400,400
23,399.7,400
24,400,400
25,400,400
26,400,400
27,400,400
28,399.9,400
29,399.7,400
30,399.8,400
31,399.4,400
32,399,400
33,399.8,400
34,399.5,400
35,399.9,400
36,399.8,400
37,400,400
38,399.5,400
39,399.8,400
40,399.7,400
41,399.8,400
42,399.7,400
43,399.7,400
44,400,400
45,399.4,400
46,399.8,400
47,400,400
48,399.9,400
49,399.8,400
50,399.9,400
