Run Number 18
Generation,Generation Average,Best Fitness Found
0,392.6,399
1,395.5,399
2,397.6,401
3,398.7,401
4,399.5,401
5,399.7,401
6,399.8,401
7,400.1,401
8,400.1,402
9,400.6,402
10,400.5,402
11,400,402
12,400.4,402
13,401.6,404
14,402,404
15,402.3,404
16,403,405
17,403.1,405
18,403.5,405
19,404,405
20,403.9,405
21,404.1,405
22,403.4,405
23,404,405
24,404.4,405
25,404.5,405
26,404.6,406
27,403.3,406
28,405,406
29,405.7,410
30,406.3,410
31,407,410
32,407.7,410
33,407.7,410
34,408.5,410
35,408.7,410
36,409.1,410
37,409.7,411
38,409.8,411
39,410.2,412
40,410,412
41,410.9,413
42,411.8,416
43,412.4,416
44,413,416
45,413.3,417
46,414.6,419
47,414.6,419
48,415.1,419
49,415.1,419
50,416.3,419
