Gen,GenAvg,BestFit
0,393,402
1,395.2,402
2,395.7,402
3,396.5,402
4,397.2,402
5,398.2,402
6,398.9,402
7,398.7,402
8,399.7,405
9,400.7,405
10,401.7,405
11,401.8,405
12,402.6,405
13,402.9,405
14,404,406
15,404.8,408
16,406.1,409
17,406.3,409
18,406.1,409
19,406.9,409
20,407,409
21,407.4,409
22,407.5,409
23,407.1,409
24,408,409
25,408.5,409
26,407.2,409
27,407.9,409
28,408,409
29,408.2,409
30,408.6,409
31,408.2,409
32,408.6,409
33,408.5,409
34,408.6,409
35,408.8,409
36,409,409
37,409,409
38,409,409
39,408.6,410
40,408.7,410
41,409.2,410
42,409.4,410
43,409.5,410
44,409.7,410
45,410,411
46,410.1,411
47,410.1,411
48,410,411
49,410.1,411
50,410.3,411
