Gen,GenAvg,BestFit
0,395.7,407
1,399.3,407
2,400.8,408
3,402.7,410
4,403.9,410
5,405.5,411
6,406.6,411
7,407.4,411
8,407.5,411
9,409,411
10,409.6,411
11,409.9,411
12,410.2,411
13,410.6,414
14,411.2,415
15,412.1,415
16,412.7,417
17,413.3,417
18,414.4,417
19,415.5,417
20,414.6,417
21,415.6,417
22,415.8,417
23,416.5,417
24,416.5,417
25,415.4,417
26,416.8,417
27,416.4,417
28,416.1,417
29,416.1,417
30,415.5,417
31,416.7,417
32,415.9,417
33,416.1,417
34,416.7,417
35,415.3,417
36,415.8,417
37,416.3,417
38,416.4,417
39,415.4,417
40,416.8,417
41,416.4,417
42,416.5,417
43,416.1,418
44,416.5,418
45,415.7,418
46,417.3,418
47,416.8,418
48,417.3,418
49,417.3,418
50,417,418
