Run Number 23
Generation,Generation Average,Best Fitness Found
0,389.4,399
1,391.8,399
2,392.8,399
3,394.4,401
4,395.9,401
5,397.2,402
6,398.4,402
7,399.5,402
8,398.6,402
9,398.8,402
10,400.3,405
11,401,405
12,401.4,409
13,403,409
14,405.6,413
15,407.6,413
16,408.7,413
17,409.4,413
18,410.4,413
19,411,413
20,411.4,413
21,411.7,413
22,411.5,413
23,412.6,413
24,413,413
25,412.4,413
26,412.9,413
27,413,413
28,412.6,413
29,412.8,413
30,413.1,414
31,412.7,414
32,413.1,414
33,411.4,414
34,413.4,414
35,413.3,414
36,413.3,414
37,412.2,414
38,413.3,414
39,413.6,414
40,414,414
41,413.2,414
42,413.7,414
43,413.8,414
44,413.7,414
45,414.3,417
46,414.6,417
47,414.7,417
48,415.2,417
49,415.8,417
50,416.1,417
