Run Number 0
Generation,Generation Average,Best Fitness Found
0,391.3,404
1,393.4,404
2,396.2,404
3,397.7,404
4,398,404
5,399.8,407
6,401.3,407
7,402.4,407
8,403.9,407
9,405.3,407
10,406.5,407
11,406.6,407
12,406.6,407
13,405.2,407
14,406.2,407
15,406.9,407
16,406.8,407
17,407,407
18,406.4,407
19,406,407
20,406.9,407
21,406.3,407
22,406.7,407
23,406.3,407
24,407,407
25,406.3,407
26,406.4,407
27,407,407
28,406,407
29,406.9,407
30,406.9,407
31,405.4,407
32,406.2,407
33,406.5,408
34,407.2,408
35,406.9,408
36,407.4,408
37,407.6,408
38,407.8,408
39,407.9,408
40,408.3,411
41,408.5,411
42,409.1,411
43,409.1,411
44,409.6,411
45,409.7,411
46,409.7,411
47,410.5,411
48,410.8,411
49,410.7,411
50,411,411
