Gen,GenAvg,BestFit
0,388.5,397
1,392.2,400
2,394,400
3,395.3,400
4,397.5,403
5,398.7,403
6,399.7,403
7,400.7,403
8,401.5,403
9,402,404
10,402.4,404
11,403.1,404
12,403.2,404
13,403.5,404
14,403.8,405
15,403.5,405
16,403.5,405
17,403.9,405
18,403.2,405
19,404.3,405
20,404.6,406
21,404.9,406
22,404.5,406
23,405.5,406
24,405.7,407
25,405.1,407
26,404.6,407
27,406,407
28,406,407
29,404.8,407
30,405.4,407
31,405.3,407
32,405.7,408
33,404.3,408
34,405,408
35,403.8,408
36,403.4,408
37,405,408
38,405.2,408
39,403.4,408
40,403.7,408
41,404.4,408
42,404.6,409
43,405.8,409
44,405.3,409
45,404.8,409
46,405.6,409
47,405.3,409
48,405.8,409
49,405.2,409
50,406.5,409
