Gen,GenAvg,BestFit
0,392.6,407
1,398.3,408
2,402.9,408
3,405.8,410
4,405.2,410
5,407.7,410
6,408.7,410
7,409.2,410
8,409,410
9,409.5,410
10,409.5,410
11,409.7,410
12,409.6,410
13,408.9,410
14,409.9,410
15,409.1,410
16,409.6,410
17,408.9,410
18,410,410
19,409.5,410
20,409.4,410
21,408.8,410
22,409.9,410
23,409.7,410
24,410,410
25,410,410
26,410,410
27,408.6,410
28,409.2,410
29,407.7,410
30,409.4,410
31,408.9,410
32,409.1,410
33,410,410
34,409.4,410
35,410,410
36,408.9,410
37,409.5,410
38,409.7,410
39,409.9,410
40,410,410
41,410,410
42,409.7,410
43,410,410
44,409.4,410
45,410,410
46,409.9,410
47,409.8,410
48,408.2,410
49,409.9,410
50,407.4,410
51,410,410
52,409.9,410
53,409.9,410
54,410,410
55,410.2,412
56,409.5,412
57,410.7,413
58,410.9,413
59,409.8,413
60,410.6,413
61,411.8,413
62,410.8,413
63,411.3,413
64,412,413
65,411.2,413
66,411,413
67,411.5,413
68,411.6,413
69,411.9,413
70,410.9,413
71,412.2,413
72,412.5,414
73,412.8,414
74,412.7,414
75,413.1,414
76,413.6,416
77,414,416
78,414.4,416
79,415,416
80,415.2,416
81,415.6,416
82,415.5,416
83,416,417
84,415.3,417
85,415.5,417
86,415.1,417
87,415.5,417
88,415.4,417
89,416.3,417
90,416.5,417
91,415.6,417
92,416.7,417
93,416.7,417
94,415.4,417
95,415,417
96,416.6,417
97,415.8,417
98,416.6,417
99,416.2,417
100,417,417
