Run Number 17
Generation,Generation Average,Best Fitness Found
0,391.4,402
1,393.2,402
2,396.7,403
3,399.3,403
4,400.7,404
5,401.9,404
6,401.6,404
7,402.9,404
8,402.6,404
9,402.2,404
10,402.7,404
11,403.4,404
12,403.7,404
13,403.8,405
14,403.9,405
15,403.9,405
16,404.1,405
17,404,405
18,404.3,405
19,404.2,405
20,404.2,405
21,404.3,405
22,404.7,405
23,404.8,405
24,404.9,405
25,404.8,405
26,404.9,405
27,404.2,405
28,405,405
29,404.9,405
30,405,405
31,405,405
32,404.1,405
33,405,405
34,404.9,405
35,404.9,405
36,405,405
37,404.3,405
38,404.2,405
39,404.7,405
40,404.2,405
41,404.4,405
42,404.8,405
43,404.7,405
44,404.4,405
45,404.8,405
46,404.6,405
47,402.5,405
48,402.8,405
49,404.5,405
50,404.9,405
51,405,405
52,404.6,405
53,405,405
54,404.8,405
55,405,405
56,404.2,405
57,404.4,405
58,404.7,405
59,404.5,405
60,404.8,405
61,404.9,405
62,402,405
63,405,405
64,404.8,405
65,404,405
66,404.7,405
67,404.6,405
68,403.2,405
69,404.9,405
70,403.8,405
71,405,405
72,405,405
73,404.4,405
74,403.5,405
75,405,405
76,405,405
77,404.2,405
78,405,405
79,404.4,405
80,405.1,406
81,404.9,406
82,404.9,406
83,405.2,406
84,405.2,406
85,405.5,406
86,405.6,406
87,405.8,406
88,406,406
89,405.4,406
90,405.9,406
91,405.9,406
92,405.8,406
93,406,407
94,405.9,407
95,406.2,407
96,406.5,409
97,406.9,409
98,407.6,410
99,407.3,410
100,408.3,410
