Gen,GenAvg,BestFit
0,391.4,397
1,393.3,400
2,395.6,401
3,396.6,401
4,397.1,401
5,397.9,401
6,398.2,401
7,398.4,401
8,399.2,401
9,400.1,402
10,400.8,402
11,401.3,403
12,401.5,403
13,402,404
14,402.5,404
15,403.2,405
16,403.5,405
17,403.9,405
18,404.3,405
19,404.5,405
20,404.8,406
21,405.1,407
22,405.6,407
23,406,407
24,406.4,407
25,406.2,407
26,406.8,407
27,407,407
28,405.9,407
29,406.4,407
30,407,407
31,405.6,407
32,406.7,407
33,406.2,407
34,405.5,407
35,406.9,407
36,407.1,408
37,406.2,408
38,406.5,408
39,406.2,408
40,407.5,408
41,406.9,408
42,407,408
43,407.2,408
44,408,408
45,406.3,408
46,407.5,411
47,407.7,411
48,408.6,411
49,409,411
50,408.7,412
51,410,412
52,410.8,412
53,411.2,413
54,411.6,413
55,412,413
56,412.3,413
57,412.4,413
58,412.5,413
59,412.5,413
60,412.7,413
61,413,414
62,412.5,414
63,413.2,414
64,413.3,414
65,413.4,414
66,413.5,414
67,413.6,414
68,413.8,414
69,413.8,414
70,413.4,414
71,414,415
72,414.2,415
73,414.1,415
74,414.1,415
75,414.5,415
76,414.7,415
77,414.8,415
78,414.8,415
79,415,416
80,413.7,416
81,414.9,416
82,415.2,416
83,414.9,416
84,414.4,416
85,414.3,416
86,415.4,416
87,414.5,416
88,415.6,416
89,415.7,416
90,415.9,416
91,416,416
92,415.1,416
93,416,416
94,416,416
95,416,416
96,416,417
97,416.1,417
98,416.2,417
99,416.2,417
100,416.5,417
