Run Number 28
Generation,Generation Average,Best Fitness Found
0,387.7,401
1,394,409
2,398.1,409
3,401.4,409
4,401.9,409
5,402.4,409
6,404.8,410
7,406.2,412
8,407.3,412
9,409.1,412
10,410.3,415
11,410.7,415
12,410.9,415
13,412.6,415
14,413.6,415
15,413.5,416
16,413.4,416
17,414,416
18,414.8,416
19,415.5,416
20,415.7,416
21,415.2,416
22,415.3,416
23,414.2,416
24,415.6,416
25,414.7,416
26,415.3,416
27,416.1,417
28,415.9,417
29,416.2,417
30,416.4,417
31,414.9,417
32,415.4,417
33,415.7,417
34,416.7,417
35,415.9,417
36,416.3,417
37,415.9,417
38,417,417
39,416.1,417
40,415.9,417
41,415.3,417
42,416.3,418
43,416.5,418
44,416.3,418
45,413.8,418
46,416.2,418
47,417.3,418
48,417.4,419
49,417.1,419
50,417.4,419
51,416.8,419
52,417.6,419
53,416.4,419
54,417.5,419
55,417.8,419
56,417.1,419
57,416.9,419
58,417.8,419
59,418.7,419
60,417.3,419
61,418.9,419
62,418.7,419
63,417.6,419
64,418.4,419
65,418.3,419
66,418.7,419
67,418.6,419
68,418.1,419
69,418.1,419
70,417.4,419
71,417.6,419
72,419,419
73,416.7,419
74,417.3,419
75,418.2,419
76,417.3,419
77,416.4,419
78,416.5,419
79,416.4,419
80,417.1,419
81,417.4,419
82,417.3,419
83,417.1,419
84,417.8,420
85,418,420
86,417.8,420
87,419.2,420
88,417.2,420
89,419.6,420
90,417.9,420
91,419,420
92,417.6,420
93,420,420
94,416.2,420
95,419,420
96,419.1,420
97,418.2,420
98,419,420
99,419.4,420
100,419.3,420
