Run Number 0
Generation,Generation Average,Best Fitness Found
0,153.1,199
1,165.8,204
2,179,208
3,183.6,208
4,187.9,208
5,191.8,208
6,192.4,208
7,195.4,208
8,200.2,222
9,203.5,222
10,208.3,225
11,210,225
12,211.2,225
13,213,225
14,215.9,225
15,218.8,225
16,221.4,225
17,221.6,225
18,224.2,227
19,223.1,227
20,224.2,227
21,226.2,232
22,224.3,232
23,225,232
24,224.9,232
25,225.9,232
26,221.3,232
27,225.9,232
28,225.7,232
29,227.2,232
30,227.5,232
31,228.3,232
32,228.3,234
33,228.5,234
34,229.2,234
35,230,234
36,230.4,234
37,229.6,234
38,230,234
39,229.9,234
40,228.9,235
41,232,239
42,233.7,243
43,235.4,243
44,235.8,243
45,239,243
46,241,243
47,241.7,243
48,242.5,243
49,241.8,243
50,242.1,243
51,241.2,243
52,242.1,243
53,243,243
54,243,243
55,240.7,243
56,238,243
57,242,243
58,242,243
59,241.7,243
60,242.2,243
61,243,243
62,241.2,243
63,241.9,243
64,243,243
65,240.9,243
66,242.2,243
67,241,243
68,243,243
69,242.1,243
70,242.2,243
71,241.9,243
72,242.6,243
73,242.6,243
74,242.1,243
75,242.6,243
76,242.6,243
77,242.4,243
78,243,243
79,239.8,243
80,241.1,243
81,240.6,243
82,242.4,243
83,240.8,243
84,241.4,243
85,240.5,243
86,240.9,243
87,241,243
88,241.9,243
89,240,243
90,241.9,243
91,242.9,244
92,242.7,244
93,242.1,244
94,242.5,244
95,242.6,245
96,240.8,245
97,243.5,247
98,244.4,247
99,241.4,247
100,244,247
