Run Number 12
Generation,Generation Average,Best Fitness Found
0,391.7,402
1,393.5,402
2,396.1,402
3,398.5,402
4,400.6,402
5,401.2,402
6,401.6,402
7,401.8,402
8,401.6,402
9,402,403
10,402.4,403
11,402.6,403
12,402.6,403
13,402.9,404
14,402.9,404
15,403.2,405
16,403.2,405
17,403.5,405
18,404,406
19,404.1,406
20,405.1,409
21,405.6,409
22,406.1,409
23,406.5,409
24,406.6,409
25,407.7,413
26,408.1,413
27,408.6,413
28,409.3,414
29,410.6,414
30,411.3,414
31,411.6,414
32,412.2,414
33,412.8,414
34,412.3,414
35,413.3,414
36,413.7,414
37,412.3,414
38,412.6,414
39,413.3,414
40,413.7,414
41,414,414
42,413.8,414
43,413.6,414
44,413.2,414
45,413,414
46,413.4,414
47,413.2,414
48,413.7,414
49,413,414
50,413.3,414
51,413,414
52,412.4,414
53,412.9,414
54,413.7,414
55,413,414
56,413.5,414
57,413.6,414
58,413.5,415
59,413.3,415
60,413.2,415
61,413.1,415
62,411.6,415
63,412.9,415
64,413.1,415
65,413.4,415
66,412.4,415
67,412.9,415
68,413.4,415
69,413.4,415
70,413.6,415
71,412.6,415
72,413.5,415
73,413.9,415
74,414.3,416
75,413.4,416
76,414.4,416
77,415,416
78,414.2,416
79,415.7,417
80,415.8,417
81,414.2,417
82,416.1,417
83,415.8,417
84,416.5,417
85,416,417
86,416.8,417
87,416.7,417
88,416.3,417
89,417,417
90,416,417
91,416.7,417
92,416.5,417
93,416.9,417
94,416.4,417
95,415.9,417
96,416.9,417
97,416.6,417
98,417,417
99,416.8,417
100,417,417
