Run Number 11
Generation,Generation Average,Best Fitness Found
0,395.3,407
1,398.8,407
2,400.5,407
3,402.5,407
4,404,407
5,405.5,407
6,406,407
7,406.1,407
8,406.7,407
9,405.9,407
10,406.6,408
11,407.1,409
12,407.1,409
13,407.2,409
14,406.5,409
15,407.5,409
16,407.8,409
17,407.7,409
18,407.3,409
19,406.6,409
20,407.6,409
21,407.7,409
22,407.9,409
23,408.3,409
24,408.5,409
25,408.6,409
26,408.8,409
27,408.7,409
28,409.4,412
29,410.2,412
30,410.5,412
31,410.6,412
32,410.6,412
33,410.9,412
34,411.6,412
35,411.4,413
36,411.1,413
37,412,413
38,411.9,413
39,412.4,413
40,411.4,413
41,412.1,413
42,413,415
43,413.1,415
44,412.7,415
45,412.8,415
46,413.2,415
47,413.4,415
48,413.8,415
49,414.2,415
50,414,415
51,414.6,415
52,414.8,415
53,414.5,415
54,413.8,415
55,414.1,415
56,415.1,416
57,415,416
58,414.2,416
59,414.5,416
60,414.6,416
61,415.7,417
62,415.7,417
63,416.1,417
64,415.9,417
65,416.4,417
66,416.7,418
67,417,418
68,417.1,418
69,414.6,418
70,415.9,418
71,415.7,418
72,416.6,418
73,416.9,418
74,417.6,418
75,417.2,418
76,417.2,418
77,418,418
78,417.9,418
79,417.7,418
80,417.9,418
81,418,418
82,418,418
83,417.9,418
84,417.2,418
85,418,418
86,417.4,418
87,417.3,418
88,417.3,418
89,418,418
90,417.8,418
91,417.2,418
92,416.6,418
93,417.1,418
94,417.5,418
95,416.6,418
96,417.3,418
97,417.9,418
98,418,418
99,417.6,418
100,417.6,418
