Run Number 24
Generation,Generation Average,Best Fitness Found
0,390.9,403
1,395,403
2,395.9,403
3,398.1,403
4,398.8,403
5,401.2,407
6,401.7,407
7,402.6,407
8,403.1,407
9,403.9,407
10,404.8,407
11,405.2,407
12,405.5,407
13,406,407
14,406.1,407
15,406.1,407
16,406.6,407
17,407,407
18,406.9,407
19,406.9,407
20,406.6,407
21,406.9,407
22,406.6,407
23,406.6,407
24,406.1,407
25,406.6,407
26,406.5,407
27,406.4,407
28,407,408
29,407.1,408
30,406.6,408
31,407.5,408
32,407.8,409
33,407.3,409
34,407.5,409
35,408.2,409
36,406.4,409
37,408.1,409
38,408.6,409
39,408.8,409
40,408.6,409
41,408.8,409
42,408.6,409
43,408.8,409
44,409,409
45,408.9,409
46,409,409
47,408.5,409
48,408.2,409
49,409,409
50,408.7,409
51,408.7,409
52,408.9,409
53,408.9,409
54,409.1,410
55,408.7,410
56,408.2,410
57,408.4,410
58,409.1,410
59,408.1,410
60,409.2,410
61,409.2,410
62,409.3,410
63,409.6,411
64,409.9,411
65,409.6,411
66,409.7,411
67,410.4,411
68,410.3,411
69,410.7,411
70,410.3,411
71,410.9,411
72,410.3,411
73,410.5,411
74,410.8,411
75,411,411
76,410.5,411
77,409.9,411
78,410.3,411
79,410.3,412
80,410.6,412
81,411.1,412
82,411.3,412
83,411.2,412
84,411.5,412
85,412,413
86,410.9,413
87,408.8,413
88,412.1,413
89,410.8,413
90,412.3,413
91,411.5,413
92,411.8,413
93,411.7,413
94,411.6,413
95,412.4,413
96,411.7,413
97,412,413
98,412.6,413
99,409.8,413
100,412.3,413
