Gen,GenAvg,BestFit
0,392.5,409
1,395.1,409
2,397.1,409
3,397.8,409
4,399.5,409
5,400.8,409
6,400.6,409
7,401.9,409
8,404.3,410
9,406,410
10,406.8,411
11,407.8,411
12,409,411
13,409.4,411
14,410,411
15,410.1,411
16,410.4,411
17,410.3,411
18,410.4,411
19,410.7,411
20,410,411
21,411.1,412
22,411.2,412
23,409.6,412
24,410.7,412
25,411.4,412
26,411,412
27,411.5,412
28,411.3,412
29,411.4,412
30,411.6,412
31,411.9,412
32,412,412
33,411.8,412
34,412.4,416
35,412.4,416
36,412.8,416
37,412.6,416
38,413.1,416
39,413.5,416
40,414.4,416
41,415,416
42,415.3,416
43,415.8,416
44,415.6,416
45,415.7,416
46,415.3,416
47,415.9,416
48,413.9,416
49,415.4,416
50,415.2,417
51,413.9,417
52,415.5,417
53,415.4,417
54,413.3,417
55,414.5,417
56,415,417
57,415.1,417
58,415.7,417
59,415.8,417
60,416,417
61,415.2,417
62,416.2,417
63,416.4,417
64,413.4,417
65,416.3,417
66,416.4,417
67,415.2,417
68,416.4,417
69,415,417
70,415.9,417
71,415.1,417
72,415.8,417
73,416.4,417
74,416.3,417
75,414.8,417
76,415.6,417
77,416.3,417
78,415.8,417
79,416.4,417
80,415.4,417
81,416,417
82,416.3,417
83,416,417
84,416.4,417
85,415.8,417
86,414.6,417
87,416.4,417
88,416,417
89,415.5,417
90,415.2,417
91,415.8,417
92,415.7,417
93,415.9,417
94,416.4,417
95,415.4,417
96,416.4,417
97,416.2,417
98,416.3,417
99,416.4,417
100,416.3,417
