Gen,GenAvg,BestFit
0,391.8,406
1,394.6,409
2,397.2,409
3,399.4,409
4,401.25,409
5,402.8,409
6,404.45,409
7,405.15,409
8,406.4,409
9,407.5,409
10,408.3,409
11,408.65,409
12,408.9,410
13,409.25,414
14,409.65,414
15,410.1,414
16,410.6,414
17,410.9,414
18,411.4,414
19,411.9,414
20,412.45,415
21,412.8,415
22,413.4,415
23,413.8,415
24,414.25,415
25,414.15,415
26,414.45,415
27,414.3,415
28,414.6,415
29,414.65,415
30,414.5,415
31,414.45,415
32,414.75,415
33,414.8,415
34,414.85,415
35,414.95,415
36,415.05,416
37,415.1,416
38,415.2,416
39,415.3,416
40,415.35,416
41,415.05,416
42,415.45,416
43,415.35,416
44,415.55,416
45,414.75,416
46,415.6,416
47,415.7,416
48,415.75,416
49,415.85,416
50,415.55,416
