Gen,GenAvg,BestFit
0,391.85,410
1,395.25,410
2,397.75,410
3,399.95,410
4,402.05,411
5,403,411
6,404.6,412
7,405.95,412
8,407.45,412
9,408.75,413
10,409.35,413
11,410.5,413
12,411.25,413
13,411.5,413
14,411.9,415
15,412.35,416
16,412.65,416
17,413,416
18,412.65,416
19,413.1,416
20,413.5,416
21,413.2,416
22,414.1,416
23,414.5,416
24,414.9,417
25,414.65,417
26,415.15,417
27,415.65,417
28,416.1,418
29,416.2,418
30,416,418
31,416.45,418
32,416.65,418
33,416.85,418
34,417,418
35,417.1,418
36,417.25,418
37,417.4,418
38,417.6,418
39,417.65,418
40,417.75,418
41,417.8,418
42,417.8,418
43,417.85,418
44,417.9,418
45,418,418
46,417.6,418
47,417.7,418
48,417.95,418
49,417.85,418
50,417.95,418
