Run Number 26
Generation,Generation Average,Best Fitness Found
0,394.3,408
1,396.3,412
2,398.5,412
3,400.6,412
4,402.65,412
5,403.5,412
6,405.2,412
7,406.75,412
8,407.1,412
9,408.5,412
10,409.2,412
11,410.3,412
12,411.3,412
13,411.85,412
14,411.4,412
15,412,412
16,411.9,412
17,412,412
18,412,412
19,412,412
20,412,412
21,411.75,412
22,411.15,412
23,411.9,412
24,412,412
25,412,412
26,412,412
27,410.9,412
28,412.05,413
29,411.35,413
30,412.1,413
31,412.2,413
32,412.25,413
33,412.35,413
34,412.4,413
35,411.95,413
36,412.1,413
37,412.5,413
38,412.6,413
39,412.65,413
40,412.75,414
41,412.75,414
42,412.75,414
43,412.85,414
44,412.75,414
45,413.05,414
46,412.6,414
47,413.05,414
48,413.25,414
49,413.2,414
50,413.15,414
