Run Number 6
Generation,Generation Average,Best Fitness Found
0,390.05,401
1,392.05,401
2,394.1,404
3,396.15,404
4,397.6,404
5,398.95,406
6,400.1,406
7,401.25,407
8,402.35,407
9,403.3,407
10,404.25,407
11,405,407
12,405.65,409
13,406.15,409
14,406.65,409
15,407.15,409
16,407.55,409
17,407.85,409
18,408.2,411
19,408.55,411
20,408.65,411
21,409.2,412
22,409.5,412
23,409.85,412
24,410.2,412
25,410.5,412
26,410.7,413
27,411.05,413
28,411.4,413
29,411.75,413
30,412.05,414
31,412.25,414
32,412.55,414
33,412.7,414
34,412.9,414
35,413.1,414
36,413.35,415
37,413.55,416
38,413.7,416
39,414,416
40,414.2,416
41,414.45,416
42,414.6,416
43,414.6,416
44,414.7,416
45,414.9,416
46,415,416
47,415.2,416
48,415,416
49,415.3,416
50,415.4,416
