Gen,GenAvg,BestFit
0,390.65,405
1,392.55,405
2,394.7,405
3,396.75,405
4,398.55,405
5,400.2,405
6,401.55,405
7,402.55,405
8,402.85,405
9,403.75,405
10,404.3,405
11,404.7,405
12,404.9,406
13,404.6,406
14,405.05,406
15,405.2,406
16,405.3,406
17,404.95,406
18,405.45,406
19,405.1,406
20,405.7,408
21,405.45,408
22,406.05,408
23,406.25,408
24,406.45,408
25,406.6,408
26,406.8,408
27,406.95,408
28,407.15,408
29,407.35,408
30,407.5,408
31,407.7,408
32,407.8,408
33,407.9,408
34,408,408
35,407.95,408
36,407.75,408
37,407.95,408
38,408,408
39,407.5,408
40,407.7,408
41,407.95,408
42,407.95,408
43,408,408
44,408,408
45,408.1,410
46,408.05,410
47,408.2,410
48,408.5,411
49,408.65,411
50,408.9,411
