Run Number 12
Generation,Generation Average,Best Fitness Found
0,391.2,404
1,393.4,404
2,395.85,406
3,397.95,406
4,399.55,406
5,401.15,406
6,402.5,406
7,403.45,406
8,403.8,406
9,404.55,406
10,405.1,406
11,405.25,406
12,405.7,407
13,405.45,407
14,405.95,407
15,405.75,407
16,406.15,407
17,406.3,407
18,406.4,407
19,406.45,407
20,406.2,407
21,406.6,407
22,406.75,408
23,406.9,408
24,407.1,408
25,407.15,408
26,407.35,408
27,407.4,408
28,407.55,409
29,407.7,409
30,407.9,409
31,408,409
32,408.25,410
33,408.1,410
34,408.5,410
35,408.65,410
36,408.8,410
37,409,410
38,409.25,411
39,409.4,411
40,409.7,411
41,409.85,411
42,410.05,411
43,410.25,411
44,410.45,411
45,410.6,411
46,410.75,412
47,410.9,412
48,410.95,412
49,411.05,412
50,411.25,412
