Gen,GenAvg,BestFit
0,390.25,405
1,392,405
2,394.6,406
3,396.1,406
4,397.7,407
5,399.15,407
6,400.6,408
7,402.05,408
8,403.35,408
9,404.55,408
10,405.15,409
11,406.2,409
12,406.9,409
13,407.3,409
14,407.3,409
15,407.7,409
16,408,409
17,408.3,409
18,408.4,409
19,408.55,409
20,408.6,409
21,408.35,409
22,408.75,410
23,408.85,410
24,408.9,411
25,409.15,411
26,409.25,411
27,409.45,411
28,409.65,411
29,409.8,411
30,410,411
31,410.25,412
32,410.6,413
33,410.85,413
34,411.15,413
35,411.4,413
36,411.7,413
37,411.9,413
38,412.1,413
39,411.8,413
40,412.35,413
41,412.45,413
42,412.65,413
43,412.8,413
44,412.85,413
45,412.9,413
46,412.75,413
47,413,413
48,413,413
49,412.8,413
50,413,413
