Gen,GenAvg,BestFit
0,386.9,401
1,389.95,401
2,392.05,402
3,394.5,407
4,395.85,407
5,397.5,407
6,398.6,407
7,399.85,407
8,401.35,407
9,402.75,407
10,403.5,407
11,404.4,407
12,404.8,407
13,405.55,408
14,406.05,408
15,406.7,408
16,406.8,408
17,407.15,411
18,407.6,411
19,407.2,411
20,408.2,411
21,408.2,411
22,408.4,411
23,408.6,411
24,408.7,411
25,409.25,411
26,409.6,411
27,409.6,411
28,410.2,411
29,410.35,411
30,410.55,411
31,410.6,411
32,410.8,411
33,410.85,411
34,410.95,411
35,411,411
36,411,411
37,411,411
38,411,411
39,410.95,411
40,411,411
41,410.55,411
42,411,411
43,411,412
44,411.15,412
45,411.25,412
46,411.05,412
47,411.35,412
48,411.35,412
49,411.4,412
50,411.5,412
