Gen,GenAvg,BestFit
0,387.75,404
1,390.15,404
2,392.9,404
3,395.3,404
4,397.4,404
5,398.25,404
6,399.8,405
7,400.85,405
8,401.7,405
9,402.35,406
10,403.2,406
11,404,406
12,404.45,406
13,404.8,406
14,405.05,406
15,405.2,406
16,405.4,406
17,405.55,406
18,405.65,406
19,405.25,406
20,405.75,406
21,405.75,406
22,405.9,406
23,406,406
24,405.9,406
25,405.95,406
26,406,406
27,405.9,406
28,406,406
29,406,406
30,405.9,406
31,406,406
32,405.95,406
33,405.95,406
34,406.05,407
35,405.9,407
36,406.1,407
37,406.1,407
38,406.2,407
39,406.1,407
40,406.25,407
41,406.4,407
42,406.5,407
43,406.6,407
44,406.65,407
45,406.35,407
46,406.85,408
47,407,408
48,407.15,408
49,407.1,408
50,407.3,408
