Run Number 13
Generation,Generation Average,Best Fitness Found
0,394.75,403
1,396.4,403
2,397.45,404
3,398.55,404
4,399.7,404
5,400.55,404
6,401.3,405
7,401.9,405
8,402.4,405
9,402.9,405
10,403.35,405
11,403.75,405
12,404.05,405
13,404.25,405
14,404.2,405
15,404.5,405
16,404.6,405
17,404.8,405
18,404.85,405
19,404.9,406
20,405.05,406
21,405.1,406
22,405.15,407
23,405.1,407
24,405.4,407
25,405.4,408
26,405.7,408
27,406.05,409
28,406.2,409
29,406.5,409
30,406.85,409
31,407.1,409
32,407.55,410
33,407.9,410
34,408.3,410
35,408.65,410
36,408.9,410
37,409.05,410
38,409.3,410
39,409.5,410
40,409.5,410
41,409.55,410
42,409.55,410
43,409.65,410
44,409.8,410
45,409.9,410
46,409.8,410
47,409.95,410
48,410,410
49,409.55,410
50,410,410
