Gen,GenAvg,BestFit
0,392.4,409
1,394.1,409
2,396.15,409
3,397.25,409
4,398.15,409
5,397.7,409
6,397.85,409
7,399.75,410
8,400.9,410
9,402.6,411
10,404,411
11,404.9,411
12,406.05,411
13,406.85,415
14,407.9,415
15,408.95,415
16,410.2,416
17,411.25,416
18,412.2,417
19,412.1,417
20,412.5,417
21,413.2,417
22,413.9,417
23,414.3,417
24,414.7,418
25,414.95,418
26,415.75,418
27,416,418
28,416.4,418
29,416.5,418
30,416.9,418
31,417.2,418
32,417.45,418
33,417.3,418
34,417.75,418
35,417.85,418
36,417.85,418
37,417.9,418
38,417.75,418
39,417.8,418
40,417.8,418
41,417.85,418
42,417.1,418
43,417.55,418
44,417.7,418
45,418,418
46,417.7,418
47,417.7,418
48,417.55,418
49,417.6,418
50,417.8,418
