Gen,GenAvg,BestFit
0,390.05,406
1,392.9,410
2,396.4,413
3,399.6,413
4,402.1,413
5,404.2,414
6,406.05,414
7,407.9,414
8,409.5,414
9,411.05,414
10,411.8,414
11,412.6,414
12,412.6,414
13,413.05,414
14,413.55,415
15,413.7,415
16,413.45,415
17,413.95,415
18,414.15,415
19,413.6,415
20,414.1,415
21,414.5,415
22,414.55,415
23,414,415
24,414.4,415
25,414.35,415
26,414.3,415
27,414.8,415
28,414.9,415
29,415,415
30,414.95,415
31,414.6,415
32,414.85,415
33,415,415
34,414,415
35,414.9,415
36,414.95,415
37,414.05,415
38,415,415
39,414.7,415
40,414.95,416
41,414.45,416
42,414.55,416
43,415.1,416
44,415.2,416
45,415,416
46,415.3,416
47,415.15,416
48,415.45,416
49,415.25,416
50,415.35,416
