Run Number 7
Generation,Generation Average,Best Fitness Found
0,393,406
1,396.15,407
2,398.6,407
3,400.45,407
4,401.95,407
5,403.1,407
6,404.3,407
7,405.05,407
8,405.75,407
9,406.3,407
10,406.8,408
11,406.95,408
12,407.2,409
13,407.4,409
14,407.6,409
15,407.75,409
16,407.95,409
17,407.85,409
18,408,409
19,408.05,409
20,408.4,409
21,408.55,409
22,408.55,409
23,408.15,409
24,408.65,409
25,408.75,409
26,408.85,409
27,408.95,409
28,408.85,409
29,408.85,409
30,408.8,409
31,408.95,409
32,408.95,409
33,408.7,409
34,408.9,409
35,408.7,409
36,409,409
37,409,409
38,409.1,410
39,408.9,410
40,409.2,410
41,409.3,410
42,409.4,410
43,409.25,410
44,409.5,410
45,409.6,410
46,409,410
47,409.35,410
48,409.7,410
49,409.7,410
50,409.85,410
