Run Number 9
Generation,Generation Average,Best Fitness Found
0,391.95,405
1,393.9,405
2,396.9,409
3,398.8,409
4,400.45,409
5,402.2,410
6,403.45,410
7,404.85,410
8,406.1,411
9,407.2,411
10,408.05,411
11,409,412
12,408.65,412
13,409.8,412
14,410.45,413
15,409.9,413
16,410.55,413
17,410.8,413
18,411,413
19,411.35,413
20,411.5,413
21,411.2,413
22,411.95,413
23,411.85,413
24,411.6,413
25,412,413
26,412.35,413
27,412.3,413
28,412.7,414
29,412.85,414
30,412.85,414
31,412.9,414
32,413.25,414
33,413.4,414
34,413.2,414
35,413.5,414
36,413.6,414
37,413.45,414
38,412.9,414
39,413.25,414
40,413.65,414
41,413.5,414
42,413.85,414
43,413.95,414
44,414.05,415
45,413.55,415
46,413.5,415
47,413.7,415
48,413.55,415
49,413.5,415
50,413.2,415
