Run Number 11
Generation,Generation Average,Best Fitness Found
0,391.35,403
1,393.6,403
2,396,407
3,398,408
4,398.4,408
5,398.7,408
6,398.95,408
7,399.15,408
8,399.2,408
9,400.05,408
10,400.45,408
11,400.6,408
12,401.05,408
13,401.85,408
14,402.7,408
15,403.55,408
16,404.45,409
17,405.35,410
18,406.3,412
19,406.55,412
20,407.4,412
21,407.85,412
22,408.15,412
23,408.7,412
24,409.5,412
25,410.05,412
26,410.2,412
27,410.1,412
28,410.85,412
29,411.25,412
30,411.6,413
31,411.7,413
32,411.65,413
33,411.15,413
34,411.75,413
35,411.85,413
36,411.95,413
37,412,413
38,412,413
39,411.55,413
40,412,413
41,411.4,413
42,411.95,413
43,411.95,413
44,411.7,413
45,411.7,413
46,411.55,413
47,411.7,413
48,411.95,413
49,411.2,413
50,411.6,413
