Gen,GenAvg,BestFit
0,391.9,401
1,393.95,407
2,395.45,408
3,397.1,409
4,399.15,409
5,400.7,409
6,401.9,409
7,403.35,409
8,404.8,410
9,405.5,410
10,406.7,410
11,407.65,410
12,408.35,410
13,408.8,410
14,409.05,410
15,409.25,410
16,409.35,411
17,409.7,412
18,409.7,412
19,410.05,412
20,410.35,412
21,410.65,412
22,410.75,412
23,411.05,412
24,411.2,412
25,410.75,412
26,411.5,412
27,411.7,412
28,411.8,412
29,411.95,413
30,411.85,413
31,412.2,413
32,412.3,413
33,412.35,413
34,412.45,413
35,412.3,413
36,412.35,413
37,412.65,413
38,412.7,413
39,412.8,413
40,412.9,413
41,413,413
42,412.9,413
43,413,413
44,413,413
45,413,413
46,413,413
47,412.9,413
48,413,413
49,412.9,413
50,412.7,413
