Gen,GenAvg,BestFit
0,392.25,403
1,393.75,403
2,395.95,410
3,397.7,410
4,399.15,410
5,400.95,410
6,401.85,410
7,403,410
8,404,410
9,405.1,412
10,406.6,412
11,407.85,412
12,409,412
13,409.35,412
14,410.2,412
15,410.5,412
16,410.9,412
17,411.3,412
18,411.55,412
19,411.75,412
20,411.8,412
21,411.95,412
22,411.3,412
23,412,412
24,412,412
25,412,412
26,411.4,412
27,411.95,412
28,412,412
29,412,412
30,411.9,412
31,411.95,412
32,412,412
33,412,412
34,411.95,412
35,411.95,412
36,411.95,412
37,411.7,413
38,412.05,413
39,411.55,413
40,412.1,413
41,412.15,413
42,412.2,413
43,412.2,413
44,412.3,413
45,412.25,413
46,412.35,413
47,412.4,413
48,412.45,413
49,412.5,413
50,412.5,413
