Gen,GenAvg,BestFit
0,393.35,404
1,395.2,404
2,397.1,404
3,398.7,404
4,400.05,406
5,400.95,406
6,401.9,406
7,402.9,406
8,403.8,406
9,404.6,408
10,405.15,408
11,405.6,409
12,406.05,409
13,406.5,409
14,407,409
15,407.15,409
16,407.35,409
17,407.65,409
18,407.85,409
19,408.15,409
20,408.3,409
21,408.4,409
22,408.5,409
23,408.7,409
24,408.85,409
25,408.9,409
26,408.95,409
27,409,409
28,409,409
29,409.05,410
30,408.75,410
31,409.15,410
32,409.25,410
33,409.25,410
34,409.4,410
35,409.5,410
36,409.65,411
37,409.6,411
38,409.65,411
39,409.5,411
40,409.5,411
41,409.65,411
42,410.05,411
43,410.35,411
44,410.5,412
45,410.55,412
46,410.6,412
47,410.35,412
48,410.85,412
49,410.55,412
50,411.25,414
