Gen,GenAvg,BestFit
0,393.3,409
1,395.65,409
2,397.2,409
3,399.15,409
4,400.8,409
5,402.45,409
6,403.1,409
7,404.5,409
8,405.8,409
9,406.8,409
10,407.65,409
11,408.05,409
12,408.5,409
13,408.8,409
14,408.9,409
15,409,409
16,408.5,409
17,409,409
18,408.4,409
19,408.85,409
20,409,409
21,409,409
22,409,409
23,408.85,409
24,408.8,409
25,408.95,409
26,408.95,409
27,408.95,409
28,409,409
29,408.95,409
30,409,409
31,409,409
32,409,409
33,409,409
34,408.9,409
35,409,409
36,409.1,411
37,409.15,411
38,409.3,411
39,409.15,411
40,409.55,411
41,409.4,411
42,409.85,411
43,409.95,411
44,410.2,412
45,410.3,412
46,410.65,412
47,410.9,412
48,411.2,412
49,411.4,412
50,411.55,412
