Gen,GenAvg,BestFit
0,395.5,404
1,397.7,410
2,399.1,410
3,400.8,410
4,402.5,410
5,403.9,411
6,405.2,411
7,406.1,411
8,407.3,412
9,408.4,412
10,409.45,412
11,410.35,412
12,410.85,413
13,411.4,415
14,411.7,415
15,412.1,415
16,412.5,415
17,412.9,415
18,413.3,415
19,413.55,415
20,413.75,415
21,413.95,415
22,413.8,415
23,414.1,415
24,414.3,415
25,414.4,415
26,414.6,415
27,414.8,415
28,414.9,415
29,415,415
30,414.85,415
31,414.75,415
32,414.95,415
33,415,415
34,414.8,415
35,415,415
36,415,415
37,414.95,415
38,415,415
39,414.75,415
40,415,415
41,415.05,416
42,415.1,416
43,415.05,416
44,415.2,416
45,415.1,416
46,415.15,416
47,415.25,417
48,415.35,417
49,415.55,417
50,415.6,417
51,415.75,417
52,415.95,417
53,416,417
54,416.2,418
55,416.5,418
56,416.75,418
57,416.65,418
58,416.7,418
59,417,419
60,417.2,419
61,417.5,419
62,417.35,419
63,417.95,419
64,418.1,419
65,418.25,419
66,418.45,419
67,418.65,419
68,418.7,419
69,418.75,419
70,418.55,419
71,418.4,419
72,418.9,419
73,418.6,419
74,418.95,419
75,418.65,419
76,419,419
77,418.65,419
78,418.7,419
79,419,419
80,419,419
81,418.8,421
82,419.2,421
83,419.05,421
84,419,421
85,419.35,421
86,419.6,421
87,419.8,421
88,420,421
89,420.2,421
90,420.4,421
91,420.35,421
92,420.25,421
93,420.5,421
94,420.45,421
95,420.2,421
96,420.65,421
97,420.9,422
98,420.15,422
99,421.1,422
100,421.05,422
101,421,422
102,421.3,422
103,421.45,423
104,420.9,423
105,421.35,423
106,421.8,423
107,421.85,423
108,422.1,423
109,422.15,423
110,422.15,423
111,422.5,423
112,422.65,423
113,422.3,423
114,422.35,423
115,422.6,423
116,422.45,423
117,422.7,423
118,422.5,423
119,422.9,423
120,422.7,423
121,423,423
122,423,423
123,422.4,423
124,422.85,423
125,422.05,423
126,422.15,423
127,423,423
128,422.95,423
129,422.3,423
130,422.65,423
131,423,423
132,423,423
133,423,423
134,423,423
135,423,423
136,423,423
137,422.6,423
138,422.7,423
139,422.95,423
140,422.7,423
141,422.65,423
142,422.4,423
143,422.7,423
144,422.9,423
145,423,423
146,422.25,423
147,423,423
148,423.05,424
149,423.05,424
150,423.1,424
151,422.8,424
152,422.9,424
153,423.25,424
154,423.2,424
155,423.4,424
156,423.1,424
157,423.15,424
158,423.45,424
159,422.85,424
160,423.3,424
161,423.55,424
162,423.3,424
163,423.65,424
164,423.4,424
165,423.45,424
166,423.85,424
167,423.65,424
168,424,424
169,423.2,424
170,423.7,424
171,424,424
172,423.6,424
173,423.65,424
174,423,424
175,424,424
176,423.7,424
177,423.65,424
178,423.65,424
179,423.65,424
180,423.8,424
181,423.65,424
182,423.7,424
183,423.7,424
184,423.7,424
185,424,424
186,423.7,424
187,424,424
188,424,424
189,424,424
190,423.1,424
191,423.85,424
192,423.95,424
193,423.9,424
194,423.9,424
195,424,424
196,423.95,424
197,423.5,424
198,423.7,424
199,423.75,424
200,423.95,424
201,424,424
202,423.35,424
203,424,424
204,423.65,424
205,424,424
206,424,424
207,424,424
208,423.8,424
209,423.15,424
210,423.55,424
211,423.55,424
212,423.7,424
213,423.85,424
214,423.6,424
215,423.5,424
216,423.5,424
217,423.35,424
218,423.9,424
219,423.95,424
220,422.9,424
221,423.05,424
222,423.35,424
223,423.8,424
224,423.7,424
225,423.85,424
226,423.75,424
227,424,424
228,424,424
229,423.6,424
230,423.95,424
231,423.65,424
232,423.7,424
233,424,424
234,423.15,424
235,423.3,424
236,423.7,424
237,423.95,424
238,423.6,424
239,424,424
240,423.5,424
241,423.5,424
242,423.85,424
243,423.8,424
244,423.55,424
245,423.85,424
246,424,424
247,423.55,424
248,424,424
249,424,424
250,424,424
