Gen,GenAvg,BestFit
0,392.8,407
1,396.1,407
2,397.75,407
3,398.15,407
4,399.7,407
5,400.6,407
6,401.4,407
7,401.5,407
8,402.1,407
9,401.8,407
10,402.45,407
11,402.4,407
12,402.8,407
13,403.65,408
14,404.3,408
15,404.9,408
16,405.4,408
17,406,408
18,406.6,409
19,407.1,409
20,407.6,409
21,407.8,409
22,407.9,409
23,408.25,410
24,408.45,410
25,408.6,410
26,408.8,410
27,409,410
28,409.1,410
29,408.95,410
30,409.6,414
31,409.95,414
32,410.3,414
33,410.6,414
34,410.95,415
35,411.2,415
36,411.55,415
37,411.8,415
38,412.3,415
39,412.5,415
40,413,415
41,413.5,415
42,414,415
43,414.3,415
44,414.5,415
45,414.4,415
46,414.45,415
47,414.8,415
48,414.7,415
49,414.95,416
50,415.1,416
51,415.1,416
52,415.2,416
53,415.05,416
54,415.4,417
55,415.35,417
56,415.6,417
57,415.8,417
58,416.05,418
59,416.2,418
60,416.45,418
61,416.65,418
62,416.75,418
63,416.95,418
64,417.15,418
65,417.1,418
66,417.25,418
67,417.45,418
68,417.6,419
69,417.75,419
70,417.95,419
71,418.05,419
72,418.25,419
73,418.25,420
74,418.55,420
75,418.8,421
76,418.95,421
77,419.25,421
78,419.55,421
79,419.7,421
80,419.95,421
81,420.15,421
82,420.35,421
83,420.55,421
84,420.65,421
85,420.8,422
86,420.8,422
87,421,422
88,420.9,422
89,421.2,422
90,421.2,422
91,421.3,422
92,421.3,422
93,421.45,422
94,421.5,422
95,421.15,422
96,421.55,422
97,421.6,422
98,421.1,422
99,421.5,422
100,421.55,422
101,421.75,422
102,421.75,422
103,421.9,422
104,422,422
105,422,422
106,422,422
107,421.5,422
108,421.85,422
109,421.9,422
110,421.75,422
111,421.95,422
112,422.05,423
113,422.1,423
114,421.75,423
115,422.2,423
116,422.15,423
117,421.85,423
118,421.9,423
119,421.95,423
120,421.1,423
121,422.15,423
122,422.1,423
123,421.35,423
124,422.15,423
125,421.95,423
126,422.6,423
127,422.7,423
128,422.55,423
129,422.85,423
130,422.05,423
131,423,423
132,422.9,423
133,423,423
134,423,423
135,422.9,423
136,423,423
137,422.65,423
138,422.2,423
139,422.45,423
140,422.85,423
141,422.5,423
142,422.75,423
143,422.4,423
144,422.8,423
145,423,423
146,422.55,423
147,423,423
148,422.9,423
149,422.2,423
150,422.95,423
151,422.6,423
152,422.6,423
153,422.5,423
154,422.85,423
155,422.6,423
156,422.95,423
157,422.6,423
158,422.85,423
159,422.55,423
160,422.5,423
161,422.95,423
162,423,423
163,422.95,423
164,422.5,423
165,422.25,423
166,422.6,423
167,423,423
168,423,423
169,422.8,423
170,422.45,423
171,422.85,423
172,422.75,423
173,423,423
174,423,423
175,422.85,423
176,422.5,423
177,422.35,423
178,422.55,423
179,422.75,423
180,422.55,423
181,422.85,423
182,423.05,424
183,422.95,424
184,422.45,424
185,422.9,424
186,422.6,424
187,423.15,424
188,423.2,424
189,423.3,424
190,423.4,424
191,423.5,424
192,423.35,424
193,422.9,424
194,423.2,424
195,423.55,424
196,423.8,424
197,423.8,424
198,423.95,424
199,423.75,424
200,423.95,424
201,424,424
202,424,424
203,424,424
204,423.3,424
205,423.85,424
206,423.7,424
207,424,424
208,423.6,424
209,424,424
210,423,424
211,424,424
212,423.2,424
213,423.65,424
214,423.65,424
215,423.55,424
216,424,424
217,423.95,424
218,423.45,424
219,423.7,424
220,424,424
221,424,424
222,423.1,424
223,423.75,424
224,423.75,424
225,423.6,424
226,423.05,424
227,424,424
228,423.6,424
229,424,424
230,424,424
231,423.65,424
232,424,424
233,424,424
234,424,424
235,423.75,424
236,423.95,424
237,424,424
238,423.95,424
239,423.95,424
240,423.6,424
241,423.95,424
242,424,424
243,423.05,424
244,423.65,424
245,424,424
246,424,424
247,424,424
248,424,424
249,424,424
250,423.25,424
