Run Number 29
Generation,Generation Average,Best Fitness Found
0,391.9,406
1,395.05,406
2,397.2,406
3,399,406
4,399.95,406
5,400.35,406
6,400.65,406
7,400.65,406
8,401.3,406
9,401.65,406
10,401.9,406
11,402.65,406
12,403.3,407
13,403.95,407
14,404.65,407
15,404.95,407
16,405.45,407
17,406,408
18,406.5,408
19,406,408
20,406.75,408
21,406.45,408
22,406.9,408
23,407.25,409
24,407.5,409
25,407.75,409
26,407.95,410
27,408.2,410
28,408.45,410
29,408.7,410
30,408.85,410
31,409.05,410
32,409.2,410
33,409.35,410
34,409.55,410
35,409.65,410
36,409.7,410
37,409.8,410
38,409.85,410
39,409.95,411
40,409.85,411
41,410.1,411
42,410.2,411
43,410.3,412
44,410.25,412
45,409.75,412
46,410.35,412
47,410.05,412
48,410.1,412
49,410.05,412
50,410.85,412
51,411.05,412
52,410.6,413
53,411.3,413
54,411.35,413
55,411.6,413
56,411.55,413
57,411.8,413
58,411.6,413
59,411.9,413
60,412.1,413
61,411.75,413
62,412.35,413
63,412.45,413
64,412.35,413
65,412.55,413
66,412.65,413
67,412.45,413
68,412.7,413
69,412.85,413
70,412.3,413
71,412.55,413
72,412.85,413
73,412.7,413
74,412.7,413
75,412.65,413
76,412.8,413
77,412.65,413
78,412.95,413
79,412.75,413
80,413,413
81,412.95,413
82,412.7,413
83,412.3,413
84,412.85,413
85,413,413
86,412.9,413
87,412.75,413
88,412.4,413
89,412.75,413
90,412.9,413
91,413,413
92,412.5,413
93,412.85,413
94,413,413
95,412.9,413
96,413,413
97,412,413
98,413,413
99,412.75,413
100,413,413
101,412.95,413
102,412.75,413
103,412.75,413
104,412.8,413
105,412.9,413
106,412.9,413
107,412.8,413
108,412.8,413
109,413,413
110,413,413
111,413,413
112,412.1,413
113,412.5,413
114,412.75,413
115,413,413
116,412.9,413
117,413,413
118,413,413
119,412.4,413
120,412.9,413
121,412.35,413
122,412.95,413
123,413,413
124,412.9,413
125,412.05,413
126,412.95,413
127,412.55,413
128,413,413
129,412,413
130,413,413
131,413,413
132,412.8,413
133,412.65,413
134,412.75,413
135,412.95,413
136,412.5,413
137,412.85,413
138,412.9,413
139,413,413
140,412.85,413
141,413,413
142,412.35,413
143,412.75,413
144,413,413
145,412.95,413
146,412.85,413
147,411.75,413
148,413.1,414
149,413.1,414
150,413.25,414
151,413.25,414
152,413.25,414
153,413.4,414
154,413.35,414
155,413.3,414
156,413.55,414
157,413.15,414
158,413.6,414
159,413.7,414
160,413.05,414
161,413.75,414
162,413.8,414
163,413.8,414
164,413.95,414
165,413.95,414
166,412.9,414
167,413.95,414
168,414,414
169,413.9,414
170,414,414
171,413.85,414
172,413.75,414
173,413.9,414
174,413.5,414
175,413.9,414
176,414,414
177,413.95,414
178,413.9,414
179,414,414
180,413.85,414
181,414.15,417
182,414.25,417
183,414.6,417
184,414.85,417
185,414.95,417
186,415.15,417
187,415.4,418
188,415.4,418
189,415.55,418
190,415.45,418
191,414.8,418
192,415.95,419
193,416.2,419
194,416.25,419
195,416.25,419
196,415.9,419
197,416.9,419
198,417.3,419
199,417.35,419
200,417.65,420
201,417.65,420
202,417.6,420
203,417.95,420
204,416.55,420
205,418.35,420
206,417.65,420
207,418.8,420
208,417.85,420
209,418.35,420
210,419.35,420
211,419.1,420
212,418.6,420
213,419.4,420
214,419.55,420
215,419.25,420
216,419.7,420
217,419.35,420
218,419.85,420
219,419.75,420
220,419.9,420
221,419.6,420
222,420,420
223,419.8,420
224,418.2,420
225,420,420
226,419.35,420
227,419.9,420
228,419.75,420
229,418.85,420
230,419.7,420
231,419.75,420
232,419.05,420
233,419.95,420
234,419.45,420
235,419.95,421
236,420.3,423
237,420.55,423
238,420.8,423
239,420.9,423
240,420.35,423
241,420.35,423
242,420.4,423
243,421.25,423
244,421.3,423
245,421,423
246,422,423
247,422.3,423
248,422.3,423
249,422.75,423
250,422.1,423
