Gen,GenAvg,BestFit
0,385.85,400
1,389.3,400
2,390.65,400
3,392.35,400
4,393.9,400
5,395.65,400
6,397.4,401
7,398.75,401
8,399.75,402
9,400.1,402
10,400.35,402
11,400.6,402
12,400.9,402
13,400.85,402
14,401.15,402
15,401.15,402
16,401.45,402
17,401.4,402
18,401.3,402
19,401.7,403
20,401.85,403
21,402,403
22,402.3,405
23,402.6,405
24,402.8,405
25,402.95,405
26,403.25,405
27,403.55,405
28,403.85,405
29,403.8,405
30,404.3,406
31,404.6,407
32,404.9,407
33,405.05,407
34,405.3,407
35,405.45,407
36,405.6,407
37,405.6,407
38,405.9,407
39,406,407
40,406.2,407
41,406.4,407
42,406.6,407
43,406.8,408
44,406.95,408
45,407.05,408
46,407.2,409
47,407.4,409
48,407.5,409
49,407.7,410
50,407.8,410
51,408.05,410
52,408.3,410
53,408.45,410
54,408.65,410
55,408.65,410
56,408.9,411
57,409.15,411
58,409.35,411
59,409.65,411
60,409.95,411
61,410.15,411
62,410.35,411
63,410.45,411
64,410.6,411
65,410.6,411
66,410.6,411
67,410.7,411
68,410.7,411
69,410.65,411
70,410.75,411
71,410.95,412
72,411.1,412
73,411,412
74,411,412
75,411.15,412
76,411.05,412
77,411.2,412
78,411.3,412
79,411.25,412
80,411.1,412
81,411.35,412
82,411.5,412
83,411.3,412
84,411.55,412
85,411.5,412
86,411.75,412
87,411.8,412
88,411.8,412
89,411.95,412
90,412,412
91,412,412
92,412,412
93,412.05,413
94,411.9,413
95,411.95,413
96,412.3,415
97,412.4,416
98,412.65,416
99,412.95,416
100,413.3,416
101,413.7,416
102,414.1,416
103,414.4,416
104,414.45,416
105,414.6,416
106,414.9,416
107,415.2,416
108,415.4,416
109,415.4,416
110,415.65,417
111,415.85,417
112,415.75,417
113,416.05,417
114,416.2,417
115,416.2,417
116,416.3,417
117,416.4,417
118,416.5,417
119,416.6,417
120,416.5,417
121,416.45,417
122,416.5,417
123,416.55,417
124,416.8,417
125,416.7,417
126,416.8,417
127,417,417
128,416.6,417
129,416.85,417
130,416.75,417
131,416.95,417
132,417,417
133,416.85,417
134,416.7,417
135,416.95,417
136,416.95,417
137,417,417
138,416.95,417
139,417.05,418
140,416.95,418
141,416.95,418
142,417.1,418
143,417.2,418
144,417,418
145,417.35,418
146,417.45,418
147,417.4,418
148,417.55,418
149,417.6,418
150,417.7,418
151,417.45,418
152,417.75,418
153,417.75,418
154,417.8,418
155,417.75,418
156,418,418
157,417.4,418
158,417.7,418
159,418,418
160,417.95,418
161,418,418
162,418,418
163,418,418
164,418,418
165,417.95,418
166,417.95,418
167,417.85,418
168,417.95,418
169,417.95,418
170,418,418
171,417.55,418
172,417.95,418
173,417.45,418
174,417.9,418
175,417.9,418
176,417.85,418
177,417.95,418
178,417.75,418
179,417.9,418
180,418,418
181,418,418
182,416.8,418
183,417.95,418
184,417.95,418
185,417.95,418
186,417.9,418
187,418,418
188,417.55,418
189,417.9,418
190,417.95,418
191,418,418
192,417.9,418
193,417.9,418
194,417.95,418
195,417.9,418
196,417.8,418
197,417.95,418
198,418,418
199,417.1,418
200,418,418
201,418,418
202,418,418
203,418,418
204,417.95,418
205,418,418
206,417.25,418
207,417.85,418
208,418,418
209,417.95,418
210,417.6,418
211,417.85,418
212,417.9,418
213,417.95,418
214,418,418
215,417.95,418
216,418,418
217,417.85,418
218,417.9,418
219,417.7,418
220,417.9,418
221,417.8,418
222,417.8,418
223,418,418
224,417.95,418
225,418,418
226,417.9,418
227,417.9,418
228,417.95,418
229,417.9,418
230,418,418
231,418,418
232,417.95,418
233,417.9,418
234,417.8,418
235,417.9,418
236,418,418
237,418,418
238,417.9,418
239,418,418
240,418,418
241,417.9,418
242,417.95,418
243,417.75,418
244,417.95,418
245,418,418
246,417.4,418
247,418,418
248,417.95,418
249,417.9,418
250,417.95,418
