Run Number 18
Generation,Generation Average,Best Fitness Found
0,392.65,399
1,393.7,399
2,395.1,401
3,396.2,401
4,396.85,401
5,397.6,401
6,398.4,402
7,399.1,402
8,399.65,402
9,400.25,402
10,400.7,402
11,401.1,402
12,401.45,402
13,401.65,402
14,401.8,402
15,402,404
16,402.1,404
17,402.2,404
18,402.35,404
19,402.5,404
20,402.8,405
21,403.1,405
22,403.45,406
23,403.8,406
24,404.2,406
25,404.55,406
26,404.95,406
27,405.25,406
28,405.45,406
29,405.65,406
30,405.7,406
31,405.8,406
32,405.9,406
33,406,406
34,406.05,407
35,405.65,407
36,406.05,407
37,406.2,407
38,406.3,407
39,406.35,407
40,406.4,407
41,406.5,407
42,406.6,407
43,406.7,407
44,406.75,407
45,406.85,407
46,406.95,407
47,406.7,407
48,407,408
49,407.05,408
50,407.1,408
51,407.15,408
52,407.25,408
53,407.3,408
54,407.45,409
55,407.6,409
56,407.8,409
57,407.95,409
58,408.1,409
59,408.25,409
60,408.35,409
61,408.4,409
62,408.5,409
63,408.5,409
64,408.65,409
65,408.75,409
66,408.85,409
67,408.95,409
68,408.95,409
69,409,409
70,409.3,412
71,409.6,412
72,409.9,412
73,410.1,412
74,410.35,412
75,410.6,412
76,410.9,412
77,411.15,412
78,411.45,412
79,411.7,412
80,411.7,412
81,411.85,412
82,411.95,412
83,412,412
84,412,412
85,411.95,412
86,412,412
87,411.9,412
88,411.95,412
89,411.7,412
90,412,412
91,411.9,412
92,411.9,412
93,412,412
94,412,412
95,412,412
96,412,412
97,412.05,413
98,412.15,413
99,412.25,413
100,412.35,413
101,412.5,414
102,412.55,414
103,412.8,414
104,412.9,414
105,412.85,414
106,412.9,414
107,413.4,417
108,413.65,417
109,413.95,417
110,414,417
111,414,417
112,413.95,417
113,414.3,417
114,414.15,417
115,414.25,417
116,414.95,417
117,415.3,417
118,415.35,417
119,415.6,417
120,415.85,417
121,416,417
122,416.35,418
123,416.65,418
124,416.85,419
125,416.5,419
126,416.85,419
127,417.3,419
128,417.6,419
129,417.8,419
130,418,419
131,418.2,419
132,418.5,421
133,418.75,421
134,419,421
135,419.3,421
136,419.65,422
137,419.75,422
138,419.2,422
139,419.25,422
140,419.75,422
141,419.75,422
142,419.8,422
143,419.7,422
144,420,422
145,420.1,422
146,420.2,422
147,420.6,422
148,420.8,422
149,421.05,422
150,421.35,422
151,421.2,422
152,421,422
153,421.25,422
154,421.45,422
155,421.65,422
156,421.45,422
157,421.4,422
158,421.75,422
159,421.4,422
160,421.6,422
161,421.5,422
162,421.95,422
163,421.9,422
164,421.4,422
165,421.75,422
166,422,422
167,422,422
168,422,422
169,422,422
170,422,422
171,421.5,422
172,421.7,422
173,422,422
174,420.3,422
175,421.8,422
176,421.95,422
177,421.7,422
178,421.75,422
179,421.8,422
180,421.95,422
181,421.8,422
182,421.85,422
183,421.9,422
184,421.85,422
185,421.7,422
186,421.7,422
187,420.95,422
188,421.7,422
189,422,422
190,420.6,422
191,421.65,422
192,422,422
193,421.75,422
194,421.65,422
195,421.5,422
196,421.9,422
197,421.9,422
198,421.55,422
199,421.75,422
200,422,422
201,422,422
202,421.9,422
203,421.75,422
204,421.7,422
205,421.7,422
206,421.7,422
207,421.85,422
208,422,422
209,421.95,422
210,422,422
211,421.3,422
212,421.7,422
213,421.7,422
214,421.7,422
215,421.8,422
216,421.8,422
217,421.7,422
218,421.95,422
219,421.9,422
220,421.4,422
221,422,422
222,421.8,422
223,421.75,422
224,421.75,422
225,421.65,422
226,421.3,422
227,421.55,422
228,421.8,422
229,421.95,422
230,422,422
231,422,422
232,422,422
233,422,422
234,421.2,422
235,421.7,422
236,421.9,422
237,421,422
238,421.35,422
239,421.6,422
240,421.8,422
241,420.85,422
242,421.75,422
243,421.85,422
244,421.95,422
245,422,422
246,421.6,422
247,421.9,422
248,421.6,422
249,421.8,422
250,420.95,422
