Run Number 23
Generation,Generation Average,Best Fitness Found
0,392.95,402
1,394.8,402
2,395.75,402
3,396.75,402
4,397.5,402
5,398.35,402
6,398.3,402
7,398.75,402
8,399,402
9,399.15,402
10,399.3,402
11,399.3,402
12,399.4,407
13,399.9,407
14,400.8,407
15,401.7,407
16,402.2,407
17,403.05,408
18,403.85,408
19,404.65,409
20,404.95,409
21,405.85,409
22,406.35,409
23,406.75,409
24,407.25,409
25,407.6,410
26,407.8,410
27,408.2,410
28,408.4,410
29,408.5,410
30,408.8,410
31,409.05,410
32,409.15,410
33,409.3,410
34,408.95,410
35,409.6,410
36,409.5,410
37,409.75,411
38,409.9,411
39,410.1,411
40,409.95,411
41,410.2,411
42,410.3,411
43,410.35,411
44,410.4,411
45,410.4,411
46,410.45,411
47,410.55,411
48,410.4,411
49,410.7,411
50,410.8,411
51,410.9,411
52,410.95,411
53,410.75,411
54,410.9,411
55,410.75,411
56,411,411
57,410.75,411
58,410.85,412
59,411.05,412
60,411.05,412
61,410.8,412
62,410.95,412
63,410.95,412
64,411.2,412
65,411.2,412
66,411.1,412
67,411.4,412
68,411.55,413
69,411.35,413
70,411.4,413
71,411.65,413
72,411.35,413
73,411.45,413
74,411.85,413
75,411.9,413
76,412,413
77,412.35,413
78,412.4,413
79,412.25,413
80,411.9,413
81,412.1,413
82,412.1,413
83,412.6,413
84,412.7,413
85,412.8,413
86,412.4,413
87,412.9,413
88,413,413
89,412.95,413
90,412.75,413
91,413,413
92,413.1,415
93,413.15,415
94,413.4,415
95,413.45,415
96,413.55,415
97,413.5,415
98,413.8,415
99,413.6,415
100,413.35,415
101,413.8,415
102,414,415
103,414,415
104,414.4,415
105,414.3,415
106,414.65,415
107,414.75,415
108,414.75,415
109,414.25,415
110,414.85,415
111,414.95,415
112,415,415
113,415,415
114,414.5,415
115,414.35,415
116,414.75,415
117,414.6,415
118,414.9,415
119,414.8,415
120,415,415
121,415.05,416
122,414.95,416
123,415.05,417
124,415.25,417
125,415.15,417
126,415.2,417
127,415.55,417
128,415.2,417
129,415.8,417
130,416,417
131,415.95,417
132,415.65,417
133,416.35,417
134,416.3,417
135,416.65,417
136,416.85,417
137,416.65,417
138,416.75,417
139,416.95,417
140,417,417
141,416.8,417
142,416.75,417
143,417,417
144,417,417
145,416.95,417
146,417,417
147,416.6,417
148,416.95,417
149,417,417
150,416.25,417
151,416.75,417
152,415.95,417
153,416.45,417
154,416.7,417
155,416.95,417
156,416.9,417
157,416.9,417
158,416.75,418
159,417,418
160,416.85,418
161,417.05,418
162,417,418
163,416.9,418
164,417.2,418
165,417.35,418
166,417.3,418
167,416.95,418
168,417.35,419
169,417.65,419
170,417.8,419
171,418,419
172,418.15,419
173,418,419
174,418.2,419
175,418.35,419
176,418.05,419
177,417.55,419
178,418.15,419
179,418.6,419
180,418.1,419
181,418.55,419
182,418.75,419
183,418.85,419
184,418.8,419
185,419,419
186,419,419
187,419,419
188,419,419
189,418.95,419
190,418.45,419
191,419,419
192,418.9,419
193,419,419
194,419,419
195,418.7,419
196,418.7,419
197,418.75,419
198,418.8,419
199,418.95,419
200,418.7,419
201,418.85,419
202,418.4,419
203,418.7,419
204,418.35,419
205,418.2,419
206,418.65,419
207,418.65,419
208,418.45,419
209,418.8,419
210,418.35,419
211,418.65,419
212,418.6,419
213,418.6,419
214,418.6,419
215,418.6,419
216,418.75,419
217,418.9,419
218,419,419
219,418.75,419
220,419,419
221,418.35,419
222,418.6,419
223,418.95,419
224,418.45,419
225,419,419
226,419,419
227,418.7,419
228,418.95,419
229,418.4,419
230,418.85,419
231,419,419
232,418.9,419
233,418.8,419
234,419,419
235,418.35,419
236,418.85,419
237,419,419
238,415.35,419
239,418.8,419
240,418.7,419
241,418.55,419
242,418.6,419
243,418.5,419
244,419,419
245,418.85,419
246,418.4,419
247,418.25,419
248,419,419
249,419,419
250,419,419
