Gen,GenAvg,BestFit
0,392.4,400
1,393.55,402
2,395.2,402
3,396.85,402
4,398.15,402
5,399.15,402
6,399.5,402
7,400.2,403
8,400.85,403
9,401.3,403
10,401.8,403
11,402.1,403
12,402.4,403
13,402.45,403
14,402.3,403
15,402.55,403
16,402.65,403
17,402.7,403
18,403,405
19,402.8,405
20,403.3,407
21,403.5,407
22,403.8,407
23,403.95,407
24,404.4,407
25,404.8,407
26,404.95,407
27,405.3,407
28,405.6,407
29,406,407
30,406.45,408
31,406.75,408
32,407.15,410
33,407.55,410
34,407.85,410
35,408,410
36,408.15,410
37,408.35,410
38,408.55,410
39,408.7,410
40,409,410
41,409.05,410
42,409.25,410
43,409.4,410
44,409.6,410
45,409.85,411
46,409.9,411
47,410.15,412
48,410.1,412
49,410.45,412
50,410.65,412
51,410.8,412
52,410.75,413
53,410.9,413
54,411.4,413
55,411.7,413
56,412,413
57,412.2,413
58,412.35,413
59,412.35,413
60,412.55,413
61,412.65,413
62,412.75,413
63,412.85,413
64,412.95,413
65,413,413
66,413,413
67,413.05,414
68,413.05,414
69,413.3,417
70,413.55,417
71,413.4,417
72,414.15,417
73,414.45,417
74,414.85,417
75,415.25,417
76,415.4,417
77,415.8,417
78,416.2,418
79,416.2,418
80,416.25,418
81,416.2,418
82,416.55,418
83,416.75,418
84,416.85,418
85,416.65,418
86,416.65,418
87,416.65,418
88,416.7,418
89,416.95,418
90,416.6,418
91,416.95,418
92,417,418
93,417,418
94,416.95,418
95,417,418
96,417.1,418
97,417.1,418
98,417.2,418
99,417.2,418
100,417.25,418
101,417.3,418
102,417.4,419
103,417.65,419
104,417.8,419
105,418,419
106,418.25,420
107,418.45,420
108,418.7,420
109,418.9,420
110,418.85,420
111,419.05,420
112,419.15,420
113,419.35,420
114,419.3,420
115,419.3,420
116,419.65,420
117,419.5,420
118,419.8,420
119,419.9,420
120,420,420
121,419.75,420
122,419.75,420
123,419.65,420
124,420,420
125,419.95,420
126,419.95,420
127,419.75,420
128,420,420
129,419.8,420
130,419.45,420
131,419.8,420
132,419.45,420
133,419.05,420
134,419.95,420
135,419.8,420
136,419.85,420
137,420,420
138,419.95,420
139,419.5,420
140,419.7,420
141,419.7,420
142,419.75,420
143,419.85,420
144,419.95,420
145,419.95,420
146,420,420
147,419.9,420
148,419.95,420
149,420,420
150,420,420
151,419.35,420
152,419.65,420
153,419.9,420
154,420,420
155,419.7,420
156,419.55,420
157,419.75,420
158,420,420
159,420,420
160,420.05,422
161,420.3,422
162,420.1,422
163,420.5,422
164,420.5,423
165,420.45,423
166,420.6,423
167,421,424
168,421.35,424
169,421.3,424
170,421.9,424
171,420.95,424
172,421.55,424
173,422.3,424
174,422.5,424
175,422.3,424
176,422.9,424
177,422.9,424
178,423.05,424
179,423.2,424
180,423.35,424
181,423.1,424
182,423.45,424
183,423.5,424
184,423.75,424
185,423.85,424
186,423.95,424
187,423.85,424
188,423.75,424
189,423.85,424
190,423.85,424
191,423.75,424
192,423.9,424
193,424,424
194,424,424
195,423.75,424
196,423.75,424
197,424,424
198,423.85,424
199,424,424
200,423.95,424
201,424,424
202,423.95,424
203,423.8,424
204,423.65,424
205,423.9,424
206,423.95,424
207,423.75,424
208,423.75,424
209,423.95,424
210,424,424
211,424.05,425
212,423.25,425
213,423.85,425
214,424.2,425
215,424.3,425
216,424.1,425
217,424.35,425
218,424.5,425
219,423.95,425
220,424.2,425
221,424.55,425
222,424.45,425
223,424.15,425
224,424.65,425
225,424.8,425
226,424.85,425
227,424.95,425
228,424.85,425
229,424.9,425
230,424.65,425
231,424.4,425
232,424.8,425
233,425,425
234,425,425
235,424.45,425
236,424.75,425
237,424.9,425
238,423.9,425
239,425,425
240,425,425
241,424.75,425
242,424.65,425
243,424.95,425
244,424.95,425
245,424.65,425
246,424.95,425
247,424.45,425
248,424.85,425
249,424.75,425
250,425,425
